,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
4054,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175040,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:13,5.0,1.0,0.0,815000-NSTD,VALVE,CONSUMABLE,1.0
4055,NSTD,Non Standard Training Device,Warfighter Support Center,DR5994241,Bench/Depot Repair,Corrective COR,2013-10-27 11:30:00,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4056,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175039,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:12,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4057,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175039,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:12,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4058,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175039,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:12,5.0,2.0,0.0,4GTA3,NIPPLE,CONSUMABLE,2.0
4059,NSTD,Non Standard Training Device,Warfighter Support Center,DR5576296,Bench/Depot Repair,Corrective COR,2013-01-21 15:59:37,4.0,1.0,0.0,MS3106F16S-1S,PLUG,CONSUMABLE,1.0
4060,NSTD,Non Standard Training Device,Warfighter Support Center,DR5576296,Bench/Depot Repair,Corrective COR,2013-01-21 15:59:37,4.0,2.0,0.0,MS3106F16-9P,CONNECTOR,CONSUMABLE,2.0
4061,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175038,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:11,5.0,1.0,0.0,MS3106F16-9P,CONNECTOR,CONSUMABLE,1.0
4062,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175038,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:11,5.0,2.0,0.0,4GTA3,NIPPLE,CONSUMABLE,2.0
4063,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175038,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:11,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4064,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175038,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:11,5.0,1.0,0.0,810007,SEAL,CONSUMABLE,1.0
4065,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175038,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:11,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4066,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175037,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:09,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4067,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175037,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:09,5.0,1.0,0.0,MS3106F16-9P,CONNECTOR,CONSUMABLE,1.0
4068,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175037,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:09,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
4069,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175037,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:09,5.0,2.0,0.0,4GTA3,NIPPLE,CONSUMABLE,2.0
4070,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175036,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:23,5.0,1.0,0.0,MS35649-242,"NUT, HEX",CONSUMABLE,1.0
4071,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175036,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:23,5.0,2.0,0.0,4GTA3,NIPPLE,CONSUMABLE,2.0
4072,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175036,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:23,5.0,2.0,0.0,MS3106F16-9P,CONNECTOR,CONSUMABLE,2.0
4073,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175036,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:23,5.0,1.0,0.0,1N5400,DIODE,CONSUMABLE,1.0
4074,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175036,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:23,5.0,77.0,0.0,1140302,"NUT, HEX",CONSUMABLE,77.0
4075,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175036,Bench/Depot Repair,Corrective COR,2014-03-11 13:30:23,5.0,1.0,0.0,NEV220M35DE,CAPACITOR,CONSUMABLE,1.0
4076,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438427,Bench/Depot Repair,Corrective COR,2012-10-11 15:42:18,4.0,1.0,0.0,177-0931-003,LENS CAP,CONSUMABLE,1.0
4077,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438427,Bench/Depot Repair,Corrective COR,2012-10-11 15:42:18,4.0,1.0,0.0,2N3569-VT,TRANSISTOR,CONSUMABLE,1.0
4078,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438427,Bench/Depot Repair,Corrective COR,2012-10-11 15:42:18,4.0,1.0,0.0,2N3569-VT,TRANSISTOR,CONSUMABLE,1.0
4079,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438427,Bench/Depot Repair,Corrective COR,2012-10-11 15:42:18,4.0,4.0,0.0,MS3420-10,BUSHING,CONSUMABLE,4.0
4080,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438427,Bench/Depot Repair,Corrective COR,2012-10-11 15:42:18,4.0,2.0,0.0,MS3420-10,BUSHING,CONSUMABLE,2.0
4081,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438427,Bench/Depot Repair,Corrective COR,2012-10-11 15:42:18,4.0,1.0,0.0,MS3106F16-9P,CONNECTOR,CONSUMABLE,1.0
4082,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438426,Bench/Depot Repair,Corrective COR,2012-10-17 07:53:49,4.0,1.0,0.0,1N5400,DIODE,CONSUMABLE,1.0
4083,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438426,Bench/Depot Repair,Corrective COR,2012-10-17 07:53:49,4.0,1.0,0.0,CD4078BE,I. C.,CONSUMABLE,1.0
4084,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438426,Bench/Depot Repair,Corrective COR,2012-10-17 07:53:49,4.0,1.0,0.0,279BLK,JACK ,CONSUMABLE,1.0
4085,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438426,Bench/Depot Repair,Corrective COR,2012-10-17 07:53:49,4.0,1.0,0.0,2N3569-VT,TRANSISTOR,CONSUMABLE,1.0
4086,NSTD,Non Standard Training Device,Warfighter Support Center,DR5438426,Bench/Depot Repair,Corrective COR,2012-10-17 07:53:49,4.0,1.0,0.0,MS91528-1P2B,KNOB,CONSUMABLE,1.0
4087,NSTD,Non Standard Training Device,Warfighter Support Center,DR5302835,Bench/Depot Repair,Corrective COR,2012-07-17 09:35:39,4.0,1.0,0.0,905 NSTD,TERMINAL,CONSUMABLE,1.0
4088,NSTD,Non Standard Training Device,Warfighter Support Center,DR5302835,Bench/Depot Repair,Corrective COR,2012-07-17 09:35:39,4.0,1.0,0.0,BU-21CPN,CLIP,CONSUMABLE,1.0
4089,NSTD,Non Standard Training Device,Warfighter Support Center,DR5302836,Bench/Depot Repair,Corrective COR,2012-07-17 09:35:39,4.0,2.0,0.0,905 NSTD,TERMINAL,CONSUMABLE,2.0
4090,NSTD,Non Standard Training Device,Warfighter Support Center,DR5302836,Bench/Depot Repair,Corrective COR,2012-07-17 09:35:39,4.0,1.0,0.0,MS3106F16S-1S,PLUG,CONSUMABLE,1.0
