,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
136284,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5433901,Bench/Depot Repair,Corrective COR,2012-10-12 09:59:27,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136291,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,Warfighter Support Center,DR5754441,Bench/Depot Repair,Corrective COR,2013-05-24 00:00:00,5.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136292,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,Warfighter Support Center,DR5754441,Bench/Depot Repair,Corrective COR,2013-05-24 00:00:00,5.0,1.0,0.0,148456-7,"HOUSING, SAT, M240 (for Transmitters 148460, 184093)",REPAIRABLE,1.0
136298,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5190745,Bench/Depot Repair,Corrective COR,2012-05-01 17:25:55,4.0,1.0,0.0,148440-8Y,OPTICAL POST ASSEMBLY M240 UNIVERSAL(W/ RESONATOR),REPAIRABLE,1.0
136301,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5293361,Bench/Depot Repair,Corrective COR,2012-07-10 14:46:59,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136307,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5358316,Bench/Depot Repair,Corrective COR,2012-08-24 14:35:35,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136308,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5358316,Bench/Depot Repair,Corrective COR,2012-08-24 14:35:35,4.0,1.0,0.0,148440-8Y,OPTICAL POST ASSEMBLY M240 UNIVERSAL(W/ RESONATOR),REPAIRABLE,1.0
136327,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5433842,Bench/Depot Repair,Corrective COR,2012-10-12 09:38:35,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136328,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5266084,Bench/Depot Repair,Corrective COR,2012-06-20 10:31:46,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136329,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5266084,Bench/Depot Repair,Corrective COR,2012-06-20 10:31:46,4.0,1.0,0.0,148440-8Y,OPTICAL POST ASSEMBLY M240 UNIVERSAL(W/ RESONATOR),REPAIRABLE,1.0
