,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
259,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5791870,System - Device Degraded,Corrective COR,2013-06-11 12:16:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
260,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5791870,System - Device Degraded,Corrective COR,2013-06-11 12:16:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
261,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5791870,System - Device Degraded,Corrective COR,2013-06-11 12:16:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
262,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5791870,System - Device Degraded,Corrective COR,2013-06-11 12:16:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
308,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6766427,System - Device Degraded,Corrective COR,2015-04-03 00:19:03,6.0,1.0,0.0,A001530-001,GRIP ASSY,REPAIRABLE,1.0
309,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6766427,System - Device Degraded,Corrective COR,2015-04-03 00:19:03,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
310,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6766427,System - Device Degraded,Corrective COR,2015-04-03 00:19:03,6.0,1.0,0.0,A001530-001,GRIP ASSY,REPAIRABLE,1.0
696,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5302153,System - Device Degraded,Corrective COR,2012-07-18 02:13:14,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
702,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5302155,System - Device Degraded,Corrective COR,2012-07-18 02:43:40,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
711,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5302156,System - Device Degraded,Corrective COR,2012-07-19 11:00:00,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
716,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5302149,System - Device Degraded,Corrective COR,2012-07-20 03:33:00,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
743,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",6013800,System - Device Degraded,Corrective COR,2013-11-13 08:50:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
744,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",6013800,System - Device Degraded,Corrective COR,2013-11-13 08:50:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
745,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",6013800,System - Device Degraded,Corrective COR,2013-11-13 08:50:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
746,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",6013800,System - Device Degraded,Corrective COR,2013-11-13 08:50:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
854,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Marana, AZ",6747674,System - Device Degraded,Corrective COR,2015-03-23 18:11:03,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
916,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5336173,System - Device Degraded,Corrective COR,2012-08-08 00:45:10,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
917,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5336173,System - Device Degraded,Corrective COR,2012-08-08 00:45:10,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
918,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5336173,System - Device Degraded,Corrective COR,2012-08-08 00:45:10,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
1073,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Camp Shelby, MS",5620719,System - Device Degraded,Corrective COR,2013-02-19 13:15:00,4.0,0.0,1.0,4391-9001,FILTER,CONSUMABLE,1.0
1369,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",5556211,System - Device Degraded,Corrective COR,2013-01-08 17:07:19,4.0,1.0,0.0,X13140712-14,HEATER,CONSUMABLE,1.0
1370,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",5556211,System - Device Degraded,Corrective COR,2013-01-08 17:07:19,4.0,0.0,2.0,X13140712-14,HEATER,CONSUMABLE,2.0
1371,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",5556211,System - Device Degraded,Corrective COR,2013-01-08 17:07:19,4.0,1.0,0.0,6539-2,VALVE,CONSUMABLE,1.0
1372,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",5556211,System - Device Degraded,Corrective COR,2013-01-08 17:07:19,4.0,0.0,1.0,X13140712-14,HEATER,CONSUMABLE,1.0
1589,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,6408940,System - Device Degraded,Corrective COR,2014-08-01 01:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
1590,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,6408940,System - Device Degraded,Corrective COR,2014-08-01 01:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
1855,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6575182,System - Device Degraded,Corrective COR,2014-11-21 16:00:00,6.0,1.0,0.0,01982442M,BLOWER,CONSUMABLE,1.0
1973,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6067258,System - Device Degraded,Corrective COR,2013-12-26 12:25:14,5.0,1.0,0.0,030699313181,Washer,CONSUMABLE,1.0
1974,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6067258,System - Device Degraded,Corrective COR,2013-12-26 12:25:14,5.0,2.0,0.0,12-P-607,SCREW,CONSUMABLE,2.0
1975,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6067258,System - Device Degraded,Corrective COR,2013-12-26 12:25:14,5.0,20.0,0.0,0500007700,RIVET,CONSUMABLE,20.0
1976,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6067258,System - Device Degraded,Corrective COR,2013-12-26 12:25:14,5.0,2.0,0.0,12-P-607,SCREW,CONSUMABLE,2.0
1977,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6067258,System - Device Degraded,Corrective COR,2013-12-26 12:25:14,5.0,1.0,0.0,030699313181,Washer,CONSUMABLE,1.0
1978,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6067258,System - Device Degraded,Corrective COR,2013-12-26 12:25:14,5.0,1.0,0.0,70434-1,CONTACTOR,CONSUMABLE,1.0
2002,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Marana, AZ",5680138,System - Device Degraded,Corrective COR,2013-03-06 02:15:00,4.0,0.0,10.0,CM85,LAMP,CONSUMABLE,10.0
2116,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",5905680,System - Device Degraded,Corrective COR,2013-08-29 09:45:00,5.0,1.0,0.0,NMB24-MFT,"DAMPER, ACTUATOR, BELIMO",CONSUMABLE,1.0
2117,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",5905680,System - Device Degraded,Corrective COR,2013-08-29 09:45:00,5.0,1.0,0.0,70434-1,CONTACTOR,CONSUMABLE,1.0
2151,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bliss, TX",6173694,System - Device Degraded,Corrective COR,2014-03-10 17:23:00,5.0,0.0,1.0,AD0812UB-A73GL-LF,FAN,CONSUMABLE,1.0
2219,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",5602107,System - Device Degraded,Corrective COR,2013-02-05 10:46:55,4.0,1.0,0.0,NMB24-MFT,"DAMPER, ACTUATOR, BELIMO",CONSUMABLE,1.0
2509,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6817047,System - Device Degraded,Corrective COR,2015-04-27 10:30:00,6.0,1.0,0.0,70434-1,CONTACTOR,CONSUMABLE,1.0
2587,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Riley, KS",5759453,System - Device Degraded,Corrective COR,2013-05-20 08:00:45,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
2588,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Riley, KS",5759453,System - Device Degraded,Corrective COR,2013-05-20 08:00:45,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
2589,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Riley, KS",5759453,System - Device Degraded,Corrective COR,2013-05-20 08:00:45,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
2590,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Riley, KS",5759453,System - Device Degraded,Corrective COR,2013-05-20 08:00:45,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
2591,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Riley, KS",5759453,System - Device Degraded,Corrective COR,2013-05-20 08:00:45,5.0,1.0,0.0,A001766-001,CCA,REPAIRABLE,1.0
2592,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5742550,System - Device Degraded,Corrective COR,2013-05-07 20:30:52,5.0,2.0,0.0,UKVMSPD,CISCO 1000BASE-SX,CONSUMABLE,2.0
2642,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Leonard Wood, MO",5847391,System - Device Degraded,Corrective COR,2013-07-18 14:00:00,5.0,1.0,0.0,A001361-002,CYCLIC ASSY ,REPAIRABLE,1.0
2643,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Leonard Wood, MO",5847391,System - Device Degraded,Corrective COR,2013-07-18 14:00:00,5.0,1.0,0.0,A001361-002,CYCLIC ASSY ,REPAIRABLE,1.0
2665,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5432242,System - Device Degraded,Corrective COR,2012-10-10 10:00:00,4.0,1.0,0.0,6EP1434-1SH01,POWER SUPPLY,REPAIRABLE,1.0
2803,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6033326,System - Device Degraded,Corrective COR,2013-11-21 01:28:12,5.0,0.0,2.0,6EP1434-1SH01,POWER SUPPLY,CONSUMABLE,2.0
3035,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Eastover, SC",5283045,System - Device Degraded,Corrective COR,2012-07-02 07:30:00,4.0,0.0,1.0,ZRD125KCE-TFD-250,COMPRESSOR,CONSUMABLE,1.0
3058,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6269113,System - Device Degraded,Corrective COR,2014-05-05 14:30:00,6.0,0.0,1.0,3TX7110-5JC13,RELAY,CONSUMABLE,1.0
3059,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6269113,System - Device Degraded,Corrective COR,2014-05-05 14:30:00,6.0,1.0,0.0,3TX7110-5JC13,RELAY,CONSUMABLE,1.0
3066,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6300099,System - Device Degraded,Corrective COR,2014-05-27 17:52:11,6.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
3096,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5406093,System - Device Degraded,Corrective COR,2012-09-25 15:30:00,4.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
3097,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5406093,System - Device Degraded,Corrective COR,2012-09-25 15:30:00,4.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
3098,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5406093,System - Device Degraded,Corrective COR,2012-09-25 15:30:00,4.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
3099,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5406093,System - Device Degraded,Corrective COR,2012-09-25 15:30:00,4.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
3157,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Wainwright, AK",5508371,System - Device Degraded,Corrective COR,2012-11-29 17:24:01,4.0,1.0,0.0,70434-1,CONTACTOR,CONSUMABLE,1.0
3219,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Camp Shelby, MS",5277808,System - Device Degraded,Corrective COR,2012-06-28 17:30:21,4.0,0.0,4.0,55487,"CRANKCASE HEATER STRAPS, AVCATT",CONSUMABLE,4.0
3220,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Camp Shelby, MS",5277808,System - Device Degraded,Corrective COR,2012-06-28 17:30:21,4.0,1.0,0.0,70434-1,CONTACTOR,CONSUMABLE,1.0
3221,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Camp Shelby, MS",5277808,System - Device Degraded,Corrective COR,2012-06-28 17:30:21,4.0,1.0,0.0,ZRD125KCE-TFD-250,COMPRESSOR,CONSUMABLE,1.0
3227,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,6397105,System - Device Degraded,Corrective COR,2014-07-30 01:00:00,6.0,1.0,0.0,ZRD125KCE-TFD-250,COMPRESSOR,CONSUMABLE,1.0
3289,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6293306,System - Device Degraded,Corrective COR,2014-05-22 08:00:00,6.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
3352,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6575155,System - Device Degraded,Corrective COR,2014-11-21 09:00:00,6.0,1.0,0.0,3TX7110-5JC13,RELAY,CONSUMABLE,1.0
3353,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6575155,System - Device Degraded,Corrective COR,2014-11-21 09:00:00,6.0,2.0,0.0,70434-1,CONTACTOR,CONSUMABLE,2.0
3354,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6575155,System - Device Degraded,Corrective COR,2014-11-21 09:00:00,6.0,1.0,0.0,B60,V BELT,CONSUMABLE,1.0
3364,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",5508901,System - Device Degraded,Corrective COR,2012-11-30 12:44:32,4.0,1.0,0.0,3TX7110-5JC13,RELAY,CONSUMABLE,1.0
3374,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Indiantown Gap, PA",6292384,System - Device Degraded,Corrective COR,2014-05-22 09:08:00,6.0,0.0,1.0,70434-1,CONTACTOR,CONSUMABLE,1.0
3375,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Indiantown Gap, PA",6292384,System - Device Degraded,Corrective COR,2014-05-22 09:08:00,6.0,0.0,1.0,70434-1,CONTACTOR,CONSUMABLE,1.0
3376,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Indiantown Gap, PA",6292384,System - Device Degraded,Corrective COR,2014-05-22 09:08:00,6.0,0.0,1.0,3TX7110-5JC13,RELAY,CONSUMABLE,1.0
3437,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",5541300,System - Device Degraded,Corrective COR,2012-12-27 10:10:59,4.0,1.0,0.0,ZRD125KCE-TFD-250,COMPRESSOR,CONSUMABLE,1.0
3484,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6458512,System - Device Degraded,Corrective COR,2014-09-08 13:08:35,6.0,0.0,1.0,CM85,LAMP,CONSUMABLE,1.0
3485,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6458512,System - Device Degraded,Corrective COR,2014-09-08 13:08:35,6.0,0.0,1.0,400-0402-00,LAMP,CONSUMABLE,1.0
3576,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",5736796,System - Device Degraded,Corrective COR,2013-05-03 09:20:24,5.0,0.0,1.0,3TX7110-5JC13,RELAY,CONSUMABLE,1.0
3582,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",5951521,System - Device Degraded,Corrective COR,2013-09-27 08:00:00,5.0,1.0,0.0,PC48-207A04800,PROCESSOR,REPAIRABLE,1.0
3583,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",5951521,System - Device Degraded,Corrective COR,2013-09-27 08:00:00,5.0,1.0,0.0,PC48-207A04800,PROCESSOR,REPAIRABLE,1.0
3617,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6628594,System - Device Degraded,Corrective COR,2015-01-06 10:35:30,6.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
3618,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6628594,System - Device Degraded,Corrective COR,2015-01-06 10:35:30,6.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
3676,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6041930,System - Device Degraded,Corrective COR,2013-12-03 16:59:05,5.0,0.0,1.0,SP21227,ADAPTER,CONSUMABLE,1.0
3690,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Wheeler AAF, HI",6359747,System - Device Degraded,Corrective COR,2014-07-02 08:00:00,6.0,1.0,0.0,AD0812UB-A73GL-LF,FAN,CONSUMABLE,1.0
3751,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Riley, KS",6806493,System - Device Degraded,Corrective COR,2015-04-21 13:00:00,6.0,0.0,1.0,LCD1970NX-BK,MONITOR,CONSUMABLE,1.0
3829,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",5600228,System - Device Degraded,Corrective COR,2013-02-04 09:25:27,4.0,1.0,0.0,3TX7110-5JC13,RELAY,CONSUMABLE,1.0
3832,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",6078462,System - Device Degraded,Corrective COR,2014-01-07 08:00:00,5.0,0.0,1.0,6EP1434-1SH01,POWER SUPPLY,CONSUMABLE,1.0
3861,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6613608,System - Device Degraded,Corrective COR,2014-12-22 13:19:45,6.0,1.0,0.0,TDU3000A,TIMING MODULE,CONSUMABLE,1.0
3862,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6613608,System - Device Degraded,Corrective COR,2014-12-22 13:19:45,6.0,1.0,0.0,70434-1,CONTACTOR,CONSUMABLE,1.0
3950,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Wainwright, AK",5365584,System - Device Degraded,Corrective COR,2012-08-13 04:00:00,4.0,1.0,0.0,CMP4121HDU,PROJECTOR,REPAIRABLE,1.0
3951,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Wainwright, AK",5365584,System - Device Degraded,Corrective COR,2012-08-13 04:00:00,4.0,1.0,0.0,CMP4121HDU,PROJECTOR,REPAIRABLE,1.0
4061,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Schofield Barracks, HI",5265288,System - Device Degraded,Corrective COR,2012-06-19 08:00:00,4.0,1.0,0.0,70434-1,CONTACTOR,CONSUMABLE,1.0
4161,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bliss, TX",6452911,System - Device Degraded,Corrective COR,2014-09-03 11:30:00,6.0,1.0,0.0,4M098,MOTOR,CONSUMABLE,1.0
4198,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bliss, TX",6420231,System - Device Degraded,Corrective COR,2014-08-15 13:25:42,6.0,0.0,3.0,A001556-001,CABLE,CONSUMABLE,3.0
4199,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",5825096,System - Device Degraded,Corrective COR,2013-07-01 10:00:46,5.0,1.0,0.0,01G-P3-2631-KR,GRAPHIC CARD,REPAIRABLE,1.0
4200,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",5825096,System - Device Degraded,Corrective COR,2013-07-01 10:00:46,5.0,1.0,0.0,01G-P3-2631-KR,GRAPHIC CARD,REPAIRABLE,1.0
4201,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",5825096,System - Device Degraded,Corrective COR,2013-07-01 10:00:46,5.0,1.0,0.0,01G-P3-2631-KR,GRAPHIC CARD,REPAIRABLE,1.0
4204,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",5835441,System - Device Degraded,Corrective COR,2013-07-09 15:12:56,5.0,1.0,0.0,MYTA 010-091C-014R-015N-028-01,"SERVO ACTUATOR, CYCLIC OR COLLECTIVE, WITTENSTEIN",REPAIRABLE,1.0
4246,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6280632,System - Device Degraded,Corrective COR,2014-05-13 13:46:23,6.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
4247,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6280632,System - Device Degraded,Corrective COR,2014-05-13 13:46:23,6.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
4350,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",5846842,System - Device Degraded,Corrective COR,2013-07-18 11:00:00,5.0,1.0,0.0,70434-1,CONTACTOR,CONSUMABLE,1.0
4351,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",5846842,System - Device Degraded,Corrective COR,2013-07-18 11:00:00,5.0,1.0,0.0,3TX7110-5JC13,RELAY,CONSUMABLE,1.0
4501,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",5703338,System - Device Degraded,Corrective COR,2013-04-11 11:30:00,4.0,0.0,1.0,X7DVL-I,MOTHERBOARD,CONSUMABLE,1.0
4502,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",5703338,System - Device Degraded,Corrective COR,2013-04-11 11:30:00,4.0,0.0,1.0,HEAT SINK COMPOUND,HEAT SINK COMPOUND,CONSUMABLE,1.0
4624,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6097882,System - Device Degraded,Corrective COR,2014-01-22 16:14:55,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
4625,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6097882,System - Device Degraded,Corrective COR,2014-01-22 16:14:55,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
4633,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bliss, TX",5839065,System - Device Degraded,Corrective COR,2013-07-11 14:00:00,5.0,1.0,0.0,WD2500AAJS,HARD DRIVE,CONSUMABLE,1.0
