,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
75698,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6404444,System - Device Down,Corrective COR,2014-08-02 10:31:00,6.0,1.0,0.0,5412000,FILTER,CONSUMABLE,1.0
75699,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6404444,System - Device Down,Corrective COR,2014-08-02 10:31:00,6.0,1.0,0.0,MG75-24,"GREASE,MAGNALUBE-G PTFE",CONSUMABLE,1.0
75700,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6404444,System - Device Down,Corrective COR,2014-08-02 10:31:00,6.0,100.0,0.0,MS3367-4-9,"STRAP, CABLE TIE, NATURAL NYLON, 4.0 IN/102MM AVG LENGTH",CONSUMABLE,100.0
75701,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6404444,System - Device Down,Corrective COR,2014-08-02 10:31:00,6.0,1.0,0.0,921340246-009,"LCD, 19 IN. WITH MICROPHONE",REPAIRABLE,1.0
75702,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6404444,System - Device Down,Corrective COR,2014-08-02 10:31:00,6.0,1.0,0.0,M23053/5-109-0,"SLEEVING, ELEC SHRINK,",CONSUMABLE,1.0
75703,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6404444,System - Device Down,Corrective COR,2014-08-02 10:31:00,6.0,1.0,0.0,921340235-009,ATTR COMPUTER,REPAIRABLE,1.0
75704,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6404444,System - Device Down,Corrective COR,2014-08-02 10:31:00,6.0,3.0,0.0,U-64-0500,TUBING,CONSUMABLE,3.0
75778,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5623324,System - Device Down,Corrective COR,2013-02-21 13:12:00,4.0,1.0,0.0,R763794,"REMOTE CONTROL, BARCO LCD IQ-R-350",REPAIRABLE,1.0
75946,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6188895,System - Device Down,Corrective COR,2014-03-21 09:34:00,5.0,1.0,0.0,921340045-003,EST 2000 CAMERA DATA CABLE,CONSUMABLE,1.0
75947,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6188895,System - Device Down,Corrective COR,2014-03-21 09:34:00,5.0,1.0,0.0,921340228,RACK DISTRIBUTION UNIT ASSY,REPAIRABLE,1.0
75976,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6026180,System - Device Down,Corrective COR,2013-11-21 12:12:00,5.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
75977,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6026180,System - Device Down,Corrective COR,2013-11-21 12:12:00,5.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
75978,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6026180,System - Device Down,Corrective COR,2013-11-21 12:12:00,5.0,1.0,0.0,DVI-DB15,DVI CONNECTOR (LOT II'S AND UP),CONSUMABLE,1.0
