,rmse_tsb,rmse_ses,rmse_dotm,rmse_knn,rmse_rf,rmse_svr,rmse_mlp,mae_tsb,mae_ses,mae_dotm,mae_knn,mae_rf,mae_svr,mae_mlp
0,0.25400025400038095,0.254000254000381,0.2613914080265353,0.2721655269759087,0.2721655269759087,0.2721655269759087,0.31782210255709825,0.06451612903225815,0.06451612903225806,0.0943168352182187,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.12358069629136749
1,5.179374505967911e-15,0.0,1.5721232713895879,0.0,0.0,0.0,0.002047045899069677,5.179374505967914e-15,0.0,1.3723225178531213,0.0,0.0,0.0,0.002047045899069677
2,46.26952605992295,42.27876160624922,51.1397996101711,46.15052666125394,46.89894982450977,50.26403319124016,47.16674740377594,23.088659738219967,24.991198589405535,28.01169449484433,22.762962962962963,23.549442984018793,23.733986584323276,23.13854346359109
3,0.25399930365699386,0.24582234308702125,0.2551125776433501,0.2721655269759087,0.26444392962490115,0.2696156386276445,0.2772007167004802,0.0645193878513926,0.11317353730838821,0.06734782083045789,0.07407407407407407,0.09765128691696753,0.08259259259259259,0.139384216744004
4,6.220007227236548e-08,0.01675976925845966,0.0010485007691531459,0.0,0.004845275960260763,0.01,0.009255052709980949,6.220007227236547e-08,0.016759769258459664,0.0009287593821690706,0.0,0.004845275960260765,0.01,0.009255052709980949
5,4.01609664342881,4.0135433842148025,4.016948169333929,4.303314829119352,4.290443948696902,4.300743691072079,4.29018213475258,0.9677419394008344,0.9770187795186596,0.969815425612269,1.1111111111111112,1.1541717320941294,1.1196296296296298,1.1691000383036636
6,1.796053020267749,1.796053020267749,1.800643983675229,1.9245008972987525,1.9245008972987525,1.9245008972987525,1.927379113159817,0.32258064516129037,0.3225806451612903,0.3374809982536328,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.4067582325387776
7,3.1108550841912757,4.578290703279845,9.053609506100761,2.721655269759087,2.7368218203479313,2.718868674605261,2.6985581986254767,0.967741935483871,4.567284082684346,8.644392739878127,0.7407407407407407,0.876332309959294,0.7494731699420654,0.8893957461343079
8,0.017179869184000007,0.005586584724100879,0.01563161124480761,0.0,0.004114450651596816,0.01,0.003348501782666102,0.01717986918400001,0.005586584724100877,0.015614562446468472,0.0,0.004114450651596815,0.01,0.0033485017826661023
9,2.404908408137885e-13,0.005586584717752504,0.006448171374543331,0.0,0.005865759514686323,0.01,0.0033485017826662138,2.404908408137884e-13,0.005586584717752503,0.006440317983409664,0.0,0.005865759514686321,0.01,0.0033485017826662133
10,0.49229795843913227,0.42121595285445507,0.42683934559900977,0.45542003404264886,0.4580224866597612,0.46835804600674824,0.48201170762958734,0.4394195902266614,0.21463326039618816,0.17375686891797845,0.26666666666666666,0.21275484058973185,0.15592592592592588,0.2517532006196783
11,0.1796053020267749,0.1796053020267749,0.1796053020267749,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.219203936103643,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07417554609182492
