,rmse_tsb,rmse_ses,rmse_dotm,rmse_knn,rmse_rf,rmse_svr,rmse_mlp,mae_tsb,mae_ses,mae_dotm,mae_knn,mae_rf,mae_svr,mae_mlp
0,1.21E-19,0.003533561,0.003475867,0,0.005442707,0.01,0.004748942,1.21E-19,0.003533561,0.003470652,0,0.005442707,0.01,0.004748942
1,0.51390169,0.513189417,0.512110252,0.534522484,0.534151672,0.53232068,0.566280518,0.113427106,0.116341083,0.121229661,0.12244898,0.126399641,0.13122449,0.151430146
2,0.08447712,0.487632501,0.319825759,0.794117647,0.271174638,0.010017659,0.433907048,0.08447712,0.487632501,0.319789939,0.794117647,0.271174638,0.010017659,0.433907048
3,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
4,1.94E-09,0.035335683,0.040916793,0.294117647,0.03274266,0.01,0.038051949,1.94E-09,0.035335683,0.040870597,0.294117647,0.03274266,0.01,0.038051949
5,4.63E-25,0.007067135,0.016396579,0,0.007301983,0.01,0.007099956,4.63E-25,0.007067135,0.016374089,0,0.007301983,0.01,0.007099956
6,0.988468651,1.023850404,1.016462117,1.069044968,1.066877094,1.066033081,1.094632044,0.634203774,0.313354221,0.337430825,0.326530612,0.334071868,0.334489796,0.400823628
7,9.67E-05,0.045936396,0.099570006,0.117647059,0.050392313,0.01,0.057116088,9.67E-05,0.045936396,0.099492014,0.117647059,0.050392313,0.01,0.057116088
8,0.000202824,0.00706713,0.017429303,0,0.005823548,0.01,0.010473083,0.000202824,0.00706713,0.017407745,0,0.005823548,0.01,0.010473083
9,4.21E-24,0.003533567,0.007157076,0,0.00179986,0.01,0.005314025,4.21E-24,0.003533567,0.00714716,0,0.00179986,0.01,0.005314025
10,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.01,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.01,0.005798854
11,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.01,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.01,0.007057359
12,3.20E-17,0.003533561,0.001478353,0,0.002538876,0.01,0.006825891,3.20E-17,0.003533561,0.001475666,0,0.002538876,0.01,0.006825891
13,4.72E-19,0.00706713,0.006472021,0,0.008731053,0.01,0.010508674,4.72E-19,0.00706713,0.006462202,0,0.008731053,0.01,0.010508674
14,3.14E-07,0.00706713,0.012918054,0,0.010142713,0.01,0.010497814,3.14E-07,0.00706713,0.012902598,0,0.010142713,0.01,0.010497814
15,7.77E-10,0.014134268,0.016366718,0.117647059,0.013097064,0.01,0.017015551,7.77E-10,0.014134268,0.016348239,0.117647059,0.013097064,0.01,0.017015551
16,0.000198072,0.00706713,0.01566419,0.029411765,0.007417899,0.01,0.009225427,0.000198072,0.00706713,0.01564941,0.029411765,0.007417899,0.01,0.009225427
17,4.99E-17,0.003533561,0.0013187,0,0.002187185,0.01,0.006053417,4.99E-17,0.003533561,0.00131621,0,0.002187185,0.01,0.006053417
18,5.824,0.558303671,1.67583248,0,0.47407345,0.01,0.546404103,5.824,0.558303671,1.673775857,0,0.47407345,0.01,0.546404103
19,6.07E-10,0.00706713,0.008500174,0.058823529,0.007278287,0.01,0.007210858,6.07E-10,0.00706713,0.008490523,0.058823529,0.007278287,0.01,0.007210858
20,3.89E-10,0.00706713,0.008183359,0.058823529,0.006548532,0.01,0.011659193,3.89E-10,0.00706713,0.00817412,0.058823529,0.006548532,0.01,0.011659193
21,9.68E-14,0.010600699,0.002980532,0,0.010866502,0.01,0.007026906,9.68E-14,0.010600699,0.002978526,0,0.010866502,0.01,0.007026906
22,0.301989888,0.031802115,0.095418056,0,0.029301255,0.01,0.021988974,0.301989888,0.031802115,0.095294854,0,0.029301255,0.01,0.021988974
23,6.46E-14,0.00706713,0.001987021,0,0.007244335,0.01,0.006004693,6.46E-14,0.00706713,0.001985683,0,0.007244335,0.01,0.006004693
24,4.99E-17,0.003533561,0.0013187,0,0.002187185,0.01,0.006053417,4.99E-17,0.003533561,0.00131621,0,0.002187185,0.01,0.006053417
25,8.03E-08,0.003533561,0.006223316,0,0.002181857,0.01,0.004850062,8.03E-08,0.003533561,0.006215901,0,0.002181857,0.01,0.004850062
26,2.50E-09,0.038869248,0.032312086,0.029411765,0.037020383,0.01,0.047186105,2.50E-09,0.038869248,0.032286091,0.029411765,0.037020383,0.01,0.047186105
27,2.56E-09,0.042402821,0.040999454,0.058823529,0.040733949,0.01,0.052124336,2.56E-09,0.042402821,0.040972066,0.058823529,0.040733949,0.01,0.052124336
28,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.01,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.01,0.006465543
29,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.01,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.01,0.006465543
30,1.236245076,1.236245076,1.236245076,1.285714286,1.285714286,1.285714286,1.288119252,0.169811321,0.169811321,0.169811321,0.183673469,0.183673469,0.183673469,0.204147287
31,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
32,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.01,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.01,0.006465543
33,4.00E-16,0.028268539,0.010549602,0,0.017497477,0.01,0.025932096,4.00E-16,0.028268539,0.010529686,0,0.017497477,0.01,0.025932096
34,1.25E-22,0.017667842,0.032582481,0,0.025548367,0.01,0.01425191,1.25E-22,0.017667842,0.032536995,0,0.025548367,0.01,0.01425191
35,2.62E-08,0.024734976,0.027734291,0.088235294,0.02312484,0.01,0.022035981,2.62E-08,0.024734976,0.027720494,0.088235294,0.02312484,0.01,0.022035981
36,3.31E-14,0.00706713,0.001509306,0,0.008674838,0.01,0.005222585,3.31E-14,0.00706713,0.001508523,0,0.008674838,0.01,0.005222585
37,3.31E-14,0.00706713,0.001509306,0,0.008674838,0.01,0.005222585,3.31E-14,0.00706713,0.001508523,0,0.008674838,0.01,0.005222585
38,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.01,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.01,0.007057359
39,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.01,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.01,0.006465543
40,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.01,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.01,0.006465543
41,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.01,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.01,0.006465543
42,0.549442256,0.54851618,0.550290572,0,0.008495266,0.01,0.068100685,0.075471698,0.082272144,0.0819339,0,0.008387849,0.01,0.025625661
43,3.89E-10,0.00706713,0.008183359,0.058823529,0.006548532,0.01,0.011659193,3.89E-10,0.00706713,0.00817412,0.058823529,0.006548532,0.01,0.011659193
44,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.01,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.01,0.005798854
45,3.04E-10,0.003533561,0.004250087,0.029411765,0.003639143,0.01,0.001666379,3.04E-10,0.003533561,0.004245262,0.029411765,0.003639143,0.01,0.001666379
46,0.137360564,0.136063831,0.13610881,0.146517612,0.141261692,0.141774469,0.154254519,0.018867925,0.035869059,0.036274275,0.076830732,0.039794991,0.03,0.051141469
47,0.000153127,0.031802116,0.072885652,0,0.026123819,0.01,0.040605286,0.000153127,0.031802116,0.072796289,0,0.026123819,0.01,0.040605286
48,6.61E-14,0.014134268,0.003018612,0,0.017349676,0.01,0.010537963,6.61E-14,0.014134268,0.003017047,0,0.017349676,0.01,0.010537963
49,6.61E-14,0.014134268,0.003018612,0,0.017349676,0.01,0.010537963,6.61E-14,0.014134268,0.003017047,0,0.017349676,0.01,0.010537963
50,1.96E-05,0.024734974,0.009009188,0,0.03191881,0.01,0.024620228,1.96E-05,0.024734974,0.00895705,0,0.03191881,0.01,0.024620228
51,1.33E-14,0.00706713,0.002709901,0,0.004766083,0.01,0.009256083,1.33E-14,0.00706713,0.002709026,0,0.004766083,0.01,0.009256083
52,7.97E-20,0.04240283,0.054187445,0,0.039341361,0.01,0.033360958,7.97E-20,0.04240283,0.054108946,0,0.039341361,0.01,0.033360958
53,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.01,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.01,0.005798854
54,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.01,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.01,0.006465543
55,4.06E-16,0.017667837,0.00355089,0,0.019445595,0.01,0.016327105,4.06E-16,0.017667837,0.003532552,0,0.019445595,0.01,0.016327105
56,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
57,4.70E-22,0.09893993,0.136529687,0,0.017604358,0.010104138,0.092742346,4.70E-22,0.09893993,0.136186786,0,0.017604358,0.010104138,0.092742346
58,5.31E-20,0.028268543,0.036124963,0,0.026227574,0.01,0.020261477,5.31E-20,0.028268543,0.036072631,0,0.026227574,0.01,0.020261477
59,3.76E-22,0.053004068,0.097747444,0,0.076645101,0.01,0.052911271,3.76E-22,0.053004068,0.097610986,0,0.076645101,0.01,0.052911271
60,1.61E-22,0.028268555,0.05277249,0,0.017465702,0.01,0.037318896,1.61E-22,0.028268555,0.052698894,0,0.017465702,0.01,0.037318896
61,6.64E-20,0.035335688,0.045156209,0,0.032784467,0.01,0.027005663,6.64E-20,0.035335688,0.045090794,0,0.032784467,0.01,0.027005663
62,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.01,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.01,0.007057359
63,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.01,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.01,0.007057359
64,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.01,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.01,0.007057359
65,1.50E-22,0.021201412,0.039098981,0,0.03065804,0.01,0.019561223,1.50E-22,0.021201412,0.039044398,0,0.03065804,0.01,0.019561223
66,7.52E-23,0.010600704,0.01954949,0,0.01532902,0.01,0.006550411,7.52E-23,0.010600704,0.019522198,0,0.01532902,0.01,0.006550411
67,7.52E-23,0.010600704,0.01954949,0,0.01532902,0.01,0.006550411,7.52E-23,0.010600704,0.019522198,0,0.01532902,0.01,0.006550411
68,7.52E-23,0.010600704,0.01954949,0,0.01532902,0.01,0.006550411,7.52E-23,0.010600704,0.019522198,0,0.01532902,0.01,0.006550411
69,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.01,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.01,0.005798854
70,3.98E-20,0.021201407,0.027093725,0,0.01967068,0.01,0.014345443,3.98E-20,0.021201407,0.027054476,0,0.01967068,0.01,0.014345443
71,3.04E-10,0.003533561,0.004250087,0.029411765,0.003639143,0.01,0.001666379,3.04E-10,0.003533561,0.004245262,0.029411765,0.003639143,0.01,0.001666379
72,0.000158456,0.003533561,0.008867564,0,0.004373188,0.01,0.003810576,0.000158456,0.003533561,0.008856571,0,0.004373188,0.01,0.003810576
73,8.00E-20,0.08480565,0.078588288,0,0.102631108,0.01,0.092543942,8.00E-20,0.08480565,0.078271771,0,0.102631108,0.01,0.092543942
74,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.01,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.01,0.005798854
75,1.32E-14,0.003533561,0.000675023,0,0.002172624,0.01,0.004527825,1.32E-14,0.003533561,0.000674719,0,0.002172624,0.01,0.004527825
76,2.176940359,2.176964321,2.183608102,2.285714286,2.269350412,2.284307156,2.268834457,0.596264627,0.602949515,0.768534415,0.326530612,0.453457036,0.336122449,0.479541908
77,1.25E-21,0.176678445,0.325824809,0,0.255483668,0.01,0.169527931,1.25E-21,0.176678445,0.325369949,0,0.255483668,0.01,0.169527931
78,7.08E-18,0.106007086,0.097080308,0,0.130965795,0.01,0.120294025,7.08E-18,0.106007086,0.096933034,0,0.130965795,0.01,0.120294025
79,3.04E-10,0.003533561,0.004250087,0.029411765,0.003639143,0.01,0.001666379,3.04E-10,0.003533561,0.004245262,0.029411765,0.003639143,0.01,0.001666379
80,4.99E-17,0.003533561,0.0013187,0,0.002187185,0.01,0.006053417,4.99E-17,0.003533561,0.00131621,0,0.002187185,0.01,0.006053417
81,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.01,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.01,0.005798854
82,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.01,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.01,0.005798854
83,0.137360564,0.136919935,0.159220401,0,0.003584229,0.01,0.058095705,0.018867925,0.022268144,0.116424006,0,0.003584229,0.01,0.012479051
84,5.83E-10,0.010600699,0.012275039,0.088235294,0.009822798,0.01,0.013549056,5.83E-10,0.010600699,0.01226118,0.088235294,0.009822798,0.01,0.013549056
85,5.38E-12,0.010600699,0.007275756,0,0.009815069,0.01,0.013006499,5.38E-12,0.010600699,0.007268359,0,0.009815069,0.01,0.013006499
86,2.91E-09,0.042402821,0.050050696,0.352941176,0.039290963,0.01,0.052977352,2.91E-09,0.042402821,0.049994024,0.352941176,0.039290963,0.01,0.052977352
87,0.136887036,0.136497392,0.137945204,0,0.015242551,0.01,0.061810169,0.022553537,0.047547876,0.056972895,0,0.014949873,0.01,0.02240829
88,1.70E-05,0.003533561,0.008098406,0,0.002902647,0.01,0.001799476,1.70E-05,0.003533561,0.008088477,0,0.002902647,0.01,0.001799476
89,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.01,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.01,0.007057359
90,1.00E-22,0.017667843,0.032982807,0,0.010916064,0.01,0.020641794,1.00E-22,0.017667843,0.032936809,0,0.010916064,0.01,0.020641794
91,9.43E-18,0.141342101,0.129440401,0,0.174621061,0.01,0.151457322,9.43E-18,0.141342101,0.129244036,0,0.174621061,0.01,0.151457322
92,6.49E-05,0.010600699,0.016868936,0.029411765,0.010498785,0.01,0.010817031,6.49E-05,0.010600699,0.016858286,0.029411765,0.010498785,0.01,0.010817031
93,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.01,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.01,0.005798854
94,0.137360564,0.136919935,0.136871403,0.14167828,0.142379581,0.141774469,0.157927408,0.018867925,0.022268144,0.022960979,0.048619448,0.023705434,0.03,0.039390376
95,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.01,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.01,0.007057359
96,2.72E-09,6.45E-07,0.003341735,0.088235294,0.009931077,0.01,0.023546225,2.72E-09,6.45E-07,0.003030056,0.088235294,0.009931077,0.01,0.023546225
97,7.97E-20,0.04240283,0.054187445,0,0.039341361,0.01,0.033360958,7.97E-20,0.04240283,0.054108946,0,0.039341361,0.01,0.033360958
98,6.93E-12,0.024734976,0.021935223,0,0.02470105,0.01,0.021635325,6.93E-12,0.024734976,0.021930106,0,0.02470105,0.01,0.021635325
99,0.412081692,0.412081692,0.412081692,0.428571429,0.428571429,0.428571429,0.435589764,0.056603774,0.056603774,0.056603774,0.06122449,0.06122449,0.06122449,0.081698307
100,0.549442256,0.547679737,0.636881605,0,0.014336918,0.01,0.058173394,0.075471698,0.089072604,0.465696023,0,0.014336918,0.01,0.013513555
101,1.09E-09,0.038869252,0.042393485,0.323529412,0.063841947,0.01,0.031000364,1.09E-09,0.038869252,0.042346068,0.323529412,0.063841947,0.01,0.031000364
102,9.43E-19,0.014134265,0.012944042,0,0.017462106,0.01,0.016413599,9.43E-19,0.014134265,0.012924406,0,0.017462106,0.01,0.016413599
103,0.000349232,0.017667837,0.038267771,0.029411765,0.017159856,0.01,0.015850274,0.000349232,0.017667837,0.038238109,0.029411765,0.017159856,0.01,0.015850274
104,1.55E-10,0.003533561,0.004012452,0.029411765,0.00217524,0.01,0.001932072,1.55E-10,0.003533561,0.004007936,0.029411765,0.00217524,0.01,0.001932072
105,5.70E-09,0.495849869,0.495150386,4.117647059,0.711845138,0.01,0.501809452,5.70E-09,0.495849869,0.494604494,4.117647059,0.711845138,0.01,0.501809452
106,1.55E-09,0.035335681,0.040124522,0.294117647,0.021752401,0.01,0.037750678,1.55E-09,0.035335681,0.040079356,0.294117647,0.021752401,0.01,0.037750678
107,3.53E-09,0.003533561,0.005120048,0.029411765,0.005444121,0.01,0.005633075,3.53E-09,0.003533561,0.005114086,0.029411765,0.005444121,0.01,0.005633075
108,2.88E-10,0.028268545,0.027894612,0.029411765,0.018370578,0.01,0.034623743,2.88E-10,0.028268545,0.027882135,0.029411765,0.018370578,0.01,0.034623743
109,3.59E-11,0.007972019,0.005457813,0.029411765,0.017561798,0.01,0.01583323,3.59E-11,0.007972019,0.005456798,0.029411765,0.017561798,0.01,0.01583323
110,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
111,2.34E-09,0.014134268,0.020722601,0.117647059,0.020630016,0.01,0.011021279,2.34E-09,0.014134268,0.020709201,0.117647059,0.020630016,0.01,0.011021279
112,2.34E-09,0.014134268,0.020722601,0.117647059,0.020630016,0.01,0.011021279,2.34E-09,0.014134268,0.020709201,0.117647059,0.020630016,0.01,0.011021279
113,1.98E-19,0.014134273,0.015182914,0,0.014604083,0.01,0.01915865,1.98E-19,0.014134273,0.015160423,0,0.014604083,0.01,0.01915865
114,3.82E-26,0.010600704,0.027719498,0,0.01524563,0.01,0.015598343,3.82E-26,0.010600704,0.027681773,0,0.01524563,0.01,0.015598343
115,6.19E-08,0.038869246,0.064416602,0.029411765,0.002927985,0.01,0.039779275,6.19E-08,0.038869246,0.064347802,0.029411765,0.002927985,0.01,0.039779275
116,9.48E-26,0.003533567,0.00851873,0,0.005802524,0.01,0.0043825,9.48E-26,0.003533567,0.008507076,0,0.005802524,0.01,0.0043825
117,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
118,0.00025353,0.00706713,0.017582349,0,0.005820875,0.01,0.007436792,0.00025353,0.00706713,0.017560578,0,0.005820875,0.01,0.007436792
119,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
120,1.84E-18,0.0459364,0.038794481,0,0.06070856,0.01,0.056405581,1.84E-18,0.0459364,0.038721089,0,0.06070856,0.01,0.056405581
121,4.29E-18,0.003533562,0.002197091,0,0.002552138,0.01,0.00365677,4.29E-18,0.003533562,0.002193501,0,0.002552138,0.01,0.00365677
122,4.83E-08,0.091872812,0.103912015,0.676470588,0.059320436,0.01,0.102026779,4.83E-08,0.091872812,0.103815971,0.676470588,0.059320436,0.01,0.102026779
123,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
124,3.29E-08,0.003533561,0.005908622,0,0.002919883,0.01,0.006073748,3.29E-08,0.003533561,0.005901622,0,0.002919883,0.01,0.006073748
125,5.93E-10,0.003533561,0.004487574,0.029411765,0.002902618,0.01,0.006625718,5.93E-10,0.003533561,0.004482439,0.029411765,0.002902618,0.01,0.006625718
126,1.19E-09,0.00706713,0.008975149,0.058823529,0.005805237,0.01,0.011296459,1.19E-09,0.00706713,0.008964878,0.058823529,0.005805237,0.01,0.011296459
127,0.002469878,0.039501217,0.051178268,0.029411765,0.02723361,0.01,0.016231949,0.002469878,0.039501217,0.051141495,0.029411765,0.02723361,0.01,0.016231949
128,6.16E-10,0.010600699,0.015354178,0.058823529,0.011773402,0.01,0.008292166,6.16E-10,0.010600699,0.015343857,0.058823529,0.011773402,0.01,0.008292166
129,1.05E-07,0.014134268,0.023319515,0,0.018963029,0.01,0.016772182,1.05E-07,0.014134268,0.023291932,0,0.018963029,0.01,0.016772182
130,9.17E-13,0.003533561,0.002186815,0,0.004363752,0.01,0.004978633,9.17E-13,0.003533561,0.002184654,0,0.004363752,0.01,0.004978633
131,0.348186223,0.452462289,0.484497271,0.029411765,0.031004523,0.009320644,0.084522196,0.348186223,0.452462289,0.484370756,0.029411765,0.031004523,0.009320644,0.084522196
132,3.11E-26,0.003533567,0.008919323,0,0.003636683,0.01,0.003251588,3.11E-26,0.003533567,0.008907158,0,0.003636683,0.01,0.003251588
133,0.274721128,0.274721128,0.274721128,0.285714286,0.285714286,0.285714286,0.29610267,0.037735849,0.037735849,0.037735849,0.040816327,0.040816327,0.040816327,0.061290144
134,0.27471222,0.273839869,0.273560083,0.285714286,0.28453649,0.284457952,0.291573566,0.037798304,0.044536295,0.046985873,0.040816327,0.049003645,0.050408163,0.067640408
135,1.14E-21,0.007067136,0.010791631,0,0.010973871,0.01,0.009235997,1.14E-21,0.007067136,0.010776299,0,0.010973871,0.01,0.009235997
136,6.59E-18,0.010600699,0.00731031,0,0.009847341,0.01,0.007020987,6.59E-18,0.010600699,0.007298631,0,0.009847341,0.01,0.007020987
137,1.99E-20,0.0106007,0.013546862,0,0.00983534,0.01,0.006328832,1.99E-20,0.0106007,0.013527237,0,0.00983534,0.01,0.006328832
138,0.000811296,0.035335679,0.086380024,0,0.029106017,0.01,0.043927029,0.000811296,0.035335679,0.086273303,0,0.029106017,0.01,0.043927029
139,0.04194304,0.003533561,0.010666763,0,0.002527219,0.01,0.003226954,0.04194304,0.003533561,0.010652952,0,0.002527219,0.01,0.003226954
140,1.92E-13,0.003533561,0.001630161,0,0.003628516,0.01,0.002491752,1.92E-13,0.003533561,0.001628707,0,0.003628516,0.01,0.002491752
141,0.04194304,0.003533561,0.010666763,0,0.002527219,0.01,0.003226954,0.04194304,0.003533561,0.010652952,0,0.002527219,0.01,0.003226954
142,6.77E-08,0.045936384,0.060845948,0.294117647,0.037617662,0.01,0.05227464,6.77E-08,0.045936384,0.060800443,0.294117647,0.037617662,0.01,0.05227464
143,0.536870912,0.070671369,0.210730742,0,0.072597043,0.01,0.066896777,0.536870912,0.070671369,0.210459386,0,0.072597043,0.01,0.066896777
144,3.17E-16,0.067137808,0.011751423,0,0.047515748,0.01,0.070149199,3.17E-16,0.067137808,0.01163527,0,0.047515748,0.01,0.070149199
145,0.010799186,0.281985198,0.327106809,0,0.044100795,0.01,0.073668281,0.010799186,0.281985198,0.326954094,0,0.044100795,0.01,0.073668281
146,0.020615843,0.010600698,0.014589967,0,0.007735638,0.01,0.009521652,0.020615843,0.010600698,0.014579105,0,0.007735638,0.01,0.009521652
147,0.566352114,0.566352114,0.566352114,0.589015089,0.589015089,0.589015089,0.599205829,0.094339623,0.094339623,0.094339623,0.102040816,0.102040816,0.102040816,0.142477992
148,4.70E-13,0.003533561,0.001948299,0,0.003623303,0.01,0.005074101,4.70E-13,0.003533561,0.001946442,0,0.003623303,0.01,0.005074101
149,0.190996876,0.190733066,0.215942507,0.202030509,0.197346086,0.200249844,0.218431824,0.060642174,0.080205272,0.167012085,0.040816327,0.087072339,0.05,0.104789531
150,0.0524288,0.003533561,0.010730843,0,0.003623409,0.01,0.00054644,0.0524288,0.003533561,0.010716908,0,0.003623409,0.01,0.00054644
151,2.67E-05,0.00706713,0.016780624,0,0.004797534,0.01,0.007345736,2.67E-05,0.00706713,0.016765135,0,0.004797534,0.01,0.007345736
152,2.67E-05,0.00706713,0.016780624,0,0.004797534,0.01,0.007345736,2.67E-05,0.00706713,0.016765135,0,0.004797534,0.01,0.007345736
153,0.001207302,0.02210027,0.030705294,0,0.008252027,0.01,0.014268182,0.001207302,0.02210027,0.030681888,0,0.008252027,0.01,0.014268182
154,0.000971183,0.022033308,0.030581624,0,0.008978531,0.01,0.011011626,0.000971183,0.022033308,0.030558282,0,0.008978531,0.01,0.011011626
155,0.013743895,0.003533561,0.010335622,0,0.003263562,0.01,0.008617339,0.013743895,0.003533561,0.010322412,0,0.003263562,0.01,0.008617339
156,2.61E-11,0.003533561,0.003378129,0.029411765,0.004001442,0.01,0.005970227,2.61E-11,0.003533561,0.003374435,0.029411765,0.004001442,0.01,0.005970227
157,5.65E-25,0.003533567,0.007877881,0,0.00511377,0.01,0.007624461,5.65E-25,0.003533567,0.007867045,0,0.00511377,0.01,0.007624461
158,0.412081692,0.412081692,0.412081692,0.428571429,0.428571429,0.428571429,0.435589764,0.056603774,0.056603774,0.056603774,0.06122449,0.06122449,0.06122449,0.081698307
159,7.96E-11,0.003533561,0.003774682,0.029411765,0.003264851,0.01,0.001870982,7.96E-11,0.003533561,0.003770474,0.029411765,0.003264851,0.01,0.001870982
160,0.1024,0.003533561,0.010863256,0,0.002898579,0.01,0.008108471,0.1024,0.003533561,0.010848872,0,0.002898579,0.01,0.008108471
161,1.83E-05,0.03533568,0.073205676,0,0.054892563,0.01,0.05164763,1.83E-05,0.03533568,0.073116903,0,0.054892563,0.01,0.05164763
162,1.16E-09,0.003533561,0.004724901,0.029411765,0.005446804,0.01,0.005037015,1.16E-09,0.003533561,0.004719456,0.029411765,0.005446804,0.01,0.005037015
163,1.48E-07,0.021201409,0.013611402,0,0.023546726,0.01,0.023817663,1.48E-07,0.021201409,0.013559942,0,0.023546726,0.01,0.023817663
164,0.00048357,0.003533561,0.009247161,0,0.004000242,0.01,0.00270835,0.00048357,0.003533561,0.00923563,0,0.004000242,0.01,0.00270835
165,0.136912189,0.136919935,0.136449163,0.142857143,0.142376195,0.141774469,0.157251569,0.022334847,0.022268144,0.028421589,0.020408163,0.023668651,0.03,0.042290158
166,0.00048357,0.003533561,0.009247161,0,0.004000242,0.01,0.00270835,0.00048357,0.003533561,0.00923563,0,0.004000242,0.01,0.00270835
167,3.65E-06,0.00706713,0.014641135,0,0.010978513,0.01,0.006864108,3.65E-06,0.00706713,0.01462338,0,0.010978513,0.01,0.006864108
168,2.61E-11,0.003533561,0.003378129,0.029411765,0.004001442,0.01,0.005970227,2.61E-11,0.003533561,0.003374435,0.029411765,0.004001442,0.01,0.005970227
169,1.36E-05,0.003533561,0.008020942,0,0.00436379,0.01,0.002236465,1.36E-05,0.003533561,0.008011119,0,0.00436379,0.01,0.002236465
170,1.36E-05,0.003533561,0.008020942,0,0.00436379,0.01,0.002236465,1.36E-05,0.003533561,0.008011119,0,0.00436379,0.01,0.002236465
171,1.26E-07,0.003533561,0.006380488,0,0.002179202,0.01,0.006457781,1.26E-07,0.003533561,0.006372864,0,0.002179202,0.01,0.006457781
172,5.26E-24,0.003533567,0.007076996,0,0.002896192,0.01,0.006525714,5.26E-24,0.003533567,0.007067183,0,0.002896192,0.01,0.006525714
173,0.137360564,0.13656934,0.139431687,0.142857143,0.141919615,0.141774469,0.158425414,0.018867925,0.025668376,0.030603471,0.020408163,0.027655714,0.03,0.040587461
174,1.20E-22,0.003533568,0.0059561,0,0.004342745,0.01,0.005192763,1.20E-22,0.003533568,0.005947719,0,0.004342745,0.01,0.005192763
175,1.91E-10,0.010600699,0.011086193,0.088235294,0.005438907,0.01,0.014101849,1.91E-10,0.010600699,0.011073879,0.088235294,0.005438907,0.01,0.014101849
