,rmse_tsb,rmse_ses,rmse_dotm,rmse_knn,rmse_rf,rmse_svr,rmse_mlp,mae_tsb,mae_ses,mae_dotm,mae_knn,mae_rf,mae_svr,mae_mlp
0,2.0111711894924018e-17,0.010600700310222732,0.0061119939762065405,0.0,0.01199636511659742,0.01,0.005925765932460859,2.0111711894924027e-17,0.010600700310222734,0.0061018315504970996,0.0,0.01199636511659742,0.01,0.005925765932460858
1,0.0001267650600228232,0.003533561472501563,0.008791174307713851,0.0,0.002910437283017416,0.01,0.006945932798913423,0.0001267650600228232,0.003533561472501562,0.00878028876271913,0.0,0.002910437283017416,0.01,0.006945932798913423
2,1.2194330274672245e-16,0.003533561450286492,0.000999475805471736,0.0,0.0039977017908074935,0.01,0.004332927502697759,1.219433027467224e-16,0.0035335614502864927,0.000997373454237953,0.0,0.003997701790807494,0.01,0.004332927502697759
3,1.2194330274672245e-16,0.003533561450286492,0.000999475805471736,0.0,0.0039977017908074935,0.01,0.004332927502697759,1.219433027467224e-16,0.0035335614502864927,0.000997373454237953,0.0,0.003997701790807494,0.01,0.004332927502697759
4,1.2194330274672245e-16,0.003533561450286492,0.000999475805471736,0.0,0.0039977017908074935,0.01,0.004332927502697759,1.219433027467224e-16,0.0035335614502864927,0.000997373454237953,0.0,0.003997701790807494,0.01,0.004332927502697759
5,1.2194330274672245e-16,0.003533561450286492,0.000999475805471736,0.0,0.0039977017908074935,0.01,0.004332927502697759,1.219433027467224e-16,0.0035335614502864927,0.000997373454237953,0.0,0.003997701790807494,0.01,0.004332927502697759
6,1.1031391822911423e-24,0.00353356660893388,0.007637595508817798,0.0,0.0054665280783366054,0.01,0.008838058062860088,1.1031391822911426e-24,0.0035335666089338813,0.0076270663472141524,0.0,0.005466528078336605,0.01,0.008838058062860088
7,0.9606636401639471,1.071161675867176,1.3430761219234242,0.0,0.336427749311246,0.009999999999999997,0.43706927401048135,0.9606636401639475,1.0711616758671756,1.3422760724930176,0.0,0.336427749311246,0.009999999999999997,0.4370692740104813
8,0.66435423027317,0.5054233534095249,0.6244267451123058,0.31943828249996997,0.2596510949041403,0.14177446878757824,0.21827875471339034,0.662757983841787,0.5054210285213663,0.6233086115694324,0.061224489795918366,0.1391117686025635,0.03,0.17955031227627083
9,0.14747713667884907,0.43151237426382566,0.49276454101409745,0.0,0.07347878719916646,0.009999999999999997,0.107515104400011,0.14747713667884907,0.43151237426382566,0.4925644917333656,0.0,0.07347878719916646,0.009999999999999997,0.107515104400011
10,0.8121496995310937,1.412549178452081,1.4946255522647474,0.0,0.0777087479048098,0.01028821844116494,0.09344362932509853,0.8121496995310936,1.4125491784520814,1.4943331798519506,0.0,0.0777087479048098,0.01028821844116494,0.09344362932509853
11,0.056294995342131254,0.03533564147820078,0.1005725137600353,0.0,0.050977674697781215,0.01,0.03491443936030092,0.05629499534213124,0.03533564147820077,0.1004450470967249,0.0,0.050977674697781215,0.01,0.03491443936030092
12,2.0037686561814438e-06,0.09540636586623549,0.13299367767486017,0.0,0.08577159431370597,0.009999999999999997,0.10849813026703257,2.0037686561814438e-06,0.09540636586623548,0.13289262808392982,0.0,0.08577159431370597,0.009999999999999997,0.10849813026703259
13,5.176309760092945e-07,0.21201858147048794,0.32614630208128237,0.0,0.17447977172332924,0.01,0.21549613550024446,5.176309760092945e-07,0.21201858147048797,0.3257636957406844,0.0,0.17447977172332924,0.01,0.2154961355002445
14,0.09664714054589113,0.29628375777077604,0.38036580543976095,0.0,0.11694540940484761,0.009999999999999997,0.12324969632454118,0.09664714054589113,0.2962837577707762,0.380124676495316,0.0,0.11694540940484763,0.009999999999999997,0.12324969632454119
15,3.831238852164735e-06,0.0353356760666672,0.06772852983660854,0.0,0.03272823445345606,0.01,0.035842640658421805,3.831238852164735e-06,0.0353356760666672,0.06764707856408532,0.0,0.032728234453456066,0.01,0.0358426406584218
16,4.523128485832685e-08,0.07067135544850978,0.09924103716208833,0.0,0.1096514192953222,0.01,0.08228509101052618,4.5231284858326855e-08,0.07067135544850976,0.09912592922963862,0.0,0.10965141929532218,0.01,0.08228509101052617
17,9.755464219737856e-17,0.0035335615092970335,0.0010792711302255603,0.0,0.004717165051567135,0.01,0.008905716840015843,9.755464219737856e-17,0.003533561509297034,0.001077073319452425,0.0,0.004717165051567135,0.01,0.008905716840015843
18,8.782990862385719e-09,0.028268542972369953,0.016951415110902958,0.2,0.021060790810138088,0.009999999999999997,0.04148405413800038,8.78299086238572e-09,0.028268542972369942,0.016949555672335487,0.19999999999999998,0.021060790810138088,0.009999999999999997,0.04148405413800038
19,0.29527900160000015,0.038869249944561104,0.11590191144623464,0.0,0.039928373391416985,0.01,0.045965099349618004,0.29527900160000026,0.0388692499445611,0.1157526653644934,0.0,0.039928373391416985,0.01,0.04596509934961801
20,1.8508530382194527e-25,0.003533566552563281,0.008278396932284741,0.0,0.0025311822818048298,0.01,0.006307720958693586,1.8508530382194527e-25,0.0035335665525632817,0.00826704944624014,0.0,0.0025311822818048298,0.01,0.006307720958693586
21,1.2194330274672245e-16,0.003533561450286492,0.000999475805471736,0.0,0.0039977017908074935,0.01,0.004332927502697759,1.219433027467224e-16,0.0035335614502864927,0.000997373454237953,0.0,0.003997701790807494,0.01,0.004332927502697759
22,5.567799624763154e-15,0.007067130362030991,0.003060087870281041,0.0,0.006617116160178962,0.01,0.012649661125017642,5.567799624763156e-15,0.007067130362030992,0.0030595626517503937,0.0,0.006617116160178962,0.01,0.012649661125017642
23,0.0029514790517935316,0.007067130321777124,0.019242523457310853,0.0,0.007257128584409902,0.01,0.00603524692534041,0.0029514790517935307,0.007067130321777124,0.019218371901412155,0.0,0.007257128584409903,0.01,0.0060352469253404095
24,1.407819832644681e-16,0.07420493904575641,0.04278396060034133,0.0,0.08397455581618193,0.01,0.06945336601499186,1.4078198326446815e-16,0.0742049390457564,0.042712823624983444,0.0,0.08397455581618195,0.01,0.06945336601499186
25,1.3669715393491264e-17,0.010600698984314144,0.0006574047187010213,0.0,0.009769828091927807,0.009999999999999997,0.009659310436225699,1.366971539349126e-17,0.010600698984314148,0.0005472966654684536,0.0,0.009769828091927807,0.009999999999999997,0.009659310436225699
26,0.03355443200000002,0.0035335614515922043,0.010602006093531468,0.0,0.003255695019154445,0.01,0.0018263358366448212,0.03355443200000002,0.0035335614515922043,0.01058831694944202,0.0,0.0032556950191544452,0.01,0.0018263358366448212
27,6.8984102698710875e-22,0.007067137051011745,0.006334515097536831,0.0,0.0022418332763204153,0.01,0.005735275473508161,6.898410269871086e-22,0.007067137051011746,0.00630648246317863,0.0,0.002241833276320415,0.01,0.005735275473508161
28,8.386519181128985e-18,0.007067130354042095,0.0024691586576820923,0.0,0.00700011094492263,0.01,0.009054824361621194,8.38651918112899e-18,0.007067130354042095,0.0024433077174263866,0.0,0.00700011094492263,0.01,0.009054824361621194
29,2.6074060497081582e-11,0.003533561460309516,0.0033781291460418953,0.0,0.004001442235579176,0.01,0.005970227032157105,2.607406049708158e-11,0.003533561460309515,0.003374435365727303,0.0,0.004001442235579177,0.01,0.005970227032157105
30,6.304320991423165e-14,0.003533561512990702,0.0012323097112469763,0.0,0.002176615201504441,0.01,0.004388988814984729,6.304320991423165e-14,0.0035335615129907017,0.001231351211180076,0.0,0.002176615201504441,0.01,0.004388988814984729
31,6.304320991423165e-14,0.003533561512990702,0.0012323097112469763,0.0,0.002176615201504441,0.01,0.004388988814984729,6.304320991423165e-14,0.0035335615129907017,0.001231351211180076,0.0,0.002176615201504441,0.01,0.004388988814984729
32,6.304320991423165e-14,0.003533561512990702,0.0012323097112469763,0.0,0.002176615201504441,0.01,0.004388988814984729,6.304320991423165e-14,0.0035335615129907017,0.001231351211180076,0.0,0.002176615201504441,0.01,0.004388988814984729
33,1.5109662034355793,1.5109662034355793,1.5109662034355793,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5734101208781333,0.20754716981132076,0.20754716981132076,0.20754716981132076,0.22448979591836735,0.22448979591836735,0.22448979591836735,0.24496361340042788
34,6.968982874540836e-06,0.0035335614414545983,0.007788080174154222,0.0,0.0021978513487471616,0.01,0.005814266182015747,6.968982874540838e-06,0.0035335614414545974,0.007778572756811795,0.0,0.0021978513487471607,0.01,0.005814266182015748
35,5.703050824897652e-22,0.003533561469519352,0.005395815147173856,0.0,0.005486935576459548,0.01,0.0043633172834952605,5.703050824897653e-22,0.003533561469519353,0.005388149499889811,0.0,0.005486935576459548,0.01,0.0043633172834952605
