,rmse_tsb,rmse_ses,rmse_dotm,rmse_knn,rmse_rf,rmse_svr,rmse_mlp,mae_tsb,mae_ses,mae_dotm,mae_knn,mae_rf,mae_svr,mae_mlp
15,3.51E-18,0.007067131,0.005033346,0,0.00291465,0.001,0.007771394,3.51E-18,0.007067131,0.005025358,0,0.00291465,0.001,0.007771394
16,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.001,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.001,0.005798854
17,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.001,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.001,0.007057359
18,3.20E-17,0.003533561,0.001478353,0,0.002538876,0.001,0.006825891,3.20E-17,0.003533561,0.001475666,0,0.002538876,0.001,0.006825891
19,4.72E-19,0.00706713,0.006472021,0,0.008731053,0.001,0.010508674,4.72E-19,0.00706713,0.006462202,0,0.008731053,0.001,0.010508674
20,3.14E-07,0.00706713,0.012918054,0,0.010142713,0.001,0.010497814,3.14E-07,0.00706713,0.012902598,0,0.010142713,0.001,0.010497814
21,7.77E-10,0.014134268,0.016366718,0.117647059,0.013097064,0.001,0.017015551,7.77E-10,0.014134268,0.016348239,0.117647059,0.013097064,0.001,0.017015551
22,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
23,1.52E-09,0.014134269,0.017317067,0.117647059,0.018830762,0.001,0.007360047,1.52E-09,0.014134269,0.017297351,0.117647059,0.018830762,0.001,0.007360047
24,0.000388227,0.021201406,0.041934541,0.058823529,0.011947718,0.001,0.019743846,0.000388227,0.021201406,0.041902299,0.058823529,0.011947718,0.001,0.019743846
25,4.99E-17,0.003533561,0.0013187,0,0.002187185,0.001,0.006053417,4.99E-17,0.003533561,0.00131621,0,0.002187185,0.001,0.006053417
26,5.824,0.558303671,1.67583248,0,0.47407345,0.001,0.546404103,5.824,0.558303671,1.673775857,0,0.47407345,0.001,0.546404103
27,6.07E-10,0.014134268,0.00906042,0.058823529,0.010371653,0.001,0.011910358,6.07E-10,0.014134268,0.009059606,0.058823529,0.010371653,0.001,0.011910358
28,3.89E-10,0.00706713,0.008183359,0.058823529,0.006548532,0.001,0.011659193,3.89E-10,0.00706713,0.00817412,0.058823529,0.006548532,0.001,0.011659193
29,9.68E-14,0.010600699,0.002980532,0,0.010866502,0.001,0.007026906,9.68E-14,0.010600699,0.002978526,0,0.010866502,0.001,0.007026906
30,0.301989888,0.031802115,0.095418056,0,0.029301255,0.001,0.021988974,0.301989888,0.031802115,0.095294854,0,0.029301255,0.001,0.021988974
31,4.00E-17,0.003533561,0.001398523,0,0.003986958,0.001,0.000603278,4.00E-17,0.003533561,0.001395935,0,0.003986958,0.001,0.000603278
32,4.00E-17,0.003533561,0.001398523,0,0.003986958,0.001,0.000603278,4.00E-17,0.003533561,0.001395935,0,0.003986958,0.001,0.000603278
33,4.00E-17,0.003533561,0.001398523,0,0.003986958,0.001,0.000603278,4.00E-17,0.003533561,0.001395935,0,0.003986958,0.001,0.000603278
34,6.46E-14,0.00706713,0.001987021,0,0.007244335,0.001,0.006004693,6.46E-14,0.00706713,0.001985683,0,0.007244335,0.001,0.006004693
35,4.99E-17,0.003533561,0.0013187,0,0.002187185,0.001,0.006053417,4.99E-17,0.003533561,0.00131621,0,0.002187185,0.001,0.006053417
36,3.51E-18,0.007067131,0.005033346,0,0.00291465,0.001,0.007771394,3.51E-18,0.007067131,0.005025358,0,0.00291465,0.001,0.007771394
37,1.76E-17,0.035335669,0.02516673,0,0.014573252,0.001,0.037928754,1.76E-17,0.035335669,0.025126788,0,0.014573252,0.001,0.037928754
38,8.03E-08,0.003533561,0.006223316,0,0.002181857,0.001,0.004850062,8.03E-08,0.003533561,0.006215901,0,0.002181857,0.001,0.004850062
39,2.50E-09,0.038869248,0.032312086,0.029411765,0.037020383,0.001,0.047186105,2.50E-09,0.038869248,0.032286091,0.029411765,0.037020383,0.001,0.047186105
40,1.78E-09,0.063604227,0.048156719,0.058823529,0.050466051,0.001,0.073275375,1.78E-09,0.063604227,0.04815236,0.058823529,0.050466051,0.001,0.073275375
41,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.001,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.001,0.006465543
42,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.001,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.001,0.006465543
43,1.236245076,1.228533574,1.243742594,1.285714286,1.281853109,1.28557181,1.278996131,0.169811321,0.237815799,0.220064905,0.183673469,0.210137308,0.184632653,0.26239921
44,0.137360564,0.208365195,0.137357501,0.154722291,0.498557528,0.142717718,0.276354666,0.018867925,0.188879161,0.022644657,0.032412965,0.181080505,0.021367347,0.203147295
45,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.001,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.001,0.006465543
46,2.66E-09,0.024734974,0.030304868,0.205882353,0.032953833,0.001,0.016365887,2.66E-09,0.024734974,0.030270365,0.205882353,0.032953833,0.001,0.016365887
47,4.00E-16,0.028268539,0.010549602,0,0.017497477,0.001,0.025932096,4.00E-16,0.028268539,0.010529686,0,0.017497477,0.001,0.025932096
48,1.25E-22,0.017667842,0.032582481,0,0.025548367,0.001,0.01425191,1.25E-22,0.017667842,0.032536995,0,0.025548367,0.001,0.01425191
49,1.30E-08,0.028268544,0.028341108,0.088235294,0.028390757,0.001,0.027007507,1.30E-08,0.028268544,0.028332941,0.088235294,0.028390757,0.001,0.027007507
50,1.76E-18,0.003533561,0.002516673,0,0.001457325,0.001,0.003933412,1.76E-18,0.003533561,0.002512679,0,0.001457325,0.001,0.003933412
51,3.31E-14,0.00706713,0.001509306,0,0.008674838,0.001,0.005222585,3.31E-14,0.00706713,0.001508523,0,0.008674838,0.001,0.005222585
52,3.31E-14,0.00706713,0.001509306,0,0.008674838,0.001,0.005222585,3.31E-14,0.00706713,0.001508523,0,0.008674838,0.001,0.005222585
53,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.001,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.001,0.007057359
54,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.001,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.001,0.006465543
55,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.001,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.001,0.006465543
56,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.001,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.001,0.006465543
57,0.549442256,0.54851618,0.550290572,0,0.008495266,0.001,0.068100685,0.075471698,0.082272144,0.0819339,0,0.008387849,0.001,0.025625661
58,3.89E-10,0.00706713,0.008183359,0.058823529,0.006548532,0.001,0.011659193,3.89E-10,0.00706713,0.00817412,0.058823529,0.006548532,0.001,0.011659193
59,7.99E-17,0.007067131,0.002797045,0,0.007973916,0.001,0.003969057,7.99E-17,0.007067131,0.002791869,0,0.007973916,0.001,0.003969057
60,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.001,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.001,0.005798854
61,2.00E-09,0.031802112,0.002644686,0.029411765,0.036064087,0.001,0.026595359,2.00E-09,0.031802112,0.002601159,0.029411765,0.036064087,0.001,0.026595359
62,0.194085677,0.190917637,0.194140548,0.198415445,0.19776851,0.201830855,0.213466927,0.038561455,0.08347223,0.105848818,0.093637455,0.091637625,0.041734694,0.105138039
63,6.97E-06,0.003533561,0.00778808,0,0.002197851,0.001,0.005814266,6.97E-06,0.003533561,0.007778573,0,0.002197851,0.001,0.005814266
64,0.000153127,0.031802116,0.072885652,0,0.026123819,0.001,0.040605286,0.000153127,0.031802116,0.072796289,0,0.026123819,0.001,0.040605286
65,6.61E-14,0.014134268,0.003018612,0,0.017349676,0.001,0.010537963,6.61E-14,0.014134268,0.003017047,0,0.017349676,0.001,0.010537963
66,6.61E-14,0.014134268,0.003018612,0,0.017349676,0.001,0.010537963,6.61E-14,0.014134268,0.003017047,0,0.017349676,0.001,0.010537963
67,1.96E-05,0.024734974,0.009009188,0,0.03191881,0.001,0.024620228,1.96E-05,0.024734974,0.00895705,0,0.03191881,0.001,0.024620228
68,1.33E-14,0.00706713,0.002709901,0,0.004766083,0.001,0.009256083,1.33E-14,0.00706713,0.002709026,0,0.004766083,0.001,0.009256083
69,7.59E-10,0.00706713,0.008658534,0.058823529,0.009415381,0.001,0.006895888,7.59E-10,0.00706713,0.008648676,0.058823529,0.009415381,0.001,0.006895888
70,7.97E-20,0.04240283,0.054187445,0,0.039341361,0.001,0.033360958,7.97E-20,0.04240283,0.054108946,0,0.039341361,0.001,0.033360958
71,1.25E-16,0.021201407,0.00072885,0,0.016557227,0.001,0.015830813,1.25E-16,0.021201407,0.000618172,0,0.016557227,0.001,0.015830813
72,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.001,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.001,0.005798854
73,5.02E-23,0.007067135,0.013032993,0,0.010219347,0.001,0.006465543,5.02E-23,0.007067135,0.013014798,0,0.010219347,0.001,0.006465543
74,4.06E-16,0.017667837,0.00355089,0,0.019445595,0.001,0.016327105,4.06E-16,0.017667837,0.003532552,0,0.019445595,0.001,0.016327105
75,0.137360313,0.136919935,0.13647726,0.142857143,0.142169237,0.142717718,0.157883751,0.018869682,0.022268144,0.025884142,0.020408163,0.025337072,0.021367347,0.040434909
76,4.70E-22,0.09893993,0.136529687,0,0.017604358,0.001499862,0.092742346,4.70E-22,0.09893993,0.136186786,0,0.017604358,0.001499862,0.092742346
77,4.39E-17,0.088339177,0.062916822,0,0.03643313,0.001,0.090101806,4.39E-17,0.088339177,0.062816966,0,0.03643313,0.001,0.090101806
78,5.31E-20,0.028268543,0.036124963,0,0.026227574,0.001,0.020261477,5.31E-20,0.028268543,0.036072631,0,0.026227574,0.001,0.020261477
79,3.76E-22,0.053004068,0.097747444,0,0.076645101,0.001,0.052911271,3.76E-22,0.053004068,0.097610986,0,0.076645101,0.001,0.052911271
80,1.61E-22,0.028268555,0.05277249,0,0.017465702,0.001,0.037318896,1.61E-22,0.028268555,0.052698894,0,0.017465702,0.001,0.037318896
81,6.64E-20,0.035335688,0.045156209,0,0.032784467,0.001,0.027005663,6.64E-20,0.035335688,0.045090794,0,0.032784467,0.001,0.027005663
82,3.51E-18,0.007067131,0.005033346,0,0.00291465,0.001,0.007771394,3.51E-18,0.007067131,0.005025358,0,0.00291465,0.001,0.007771394
83,2.66E-09,0.024734974,0.030304868,0.205882353,0.032953833,0.001,0.016365887,2.66E-09,0.024734974,0.030270365,0.205882353,0.032953833,0.001,0.016365887
84,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.001,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.001,0.007057359
85,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.001,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.001,0.007057359
86,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.001,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.001,0.007057359
87,1.50E-22,0.021201412,0.039098981,0,0.03065804,0.001,0.019561223,1.50E-22,0.021201412,0.039044398,0,0.03065804,0.001,0.019561223
88,7.52E-23,0.010600704,0.01954949,0,0.01532902,0.001,0.006550411,7.52E-23,0.010600704,0.019522198,0,0.01532902,0.001,0.006550411
89,7.52E-23,0.010600704,0.01954949,0,0.01532902,0.001,0.006550411,7.52E-23,0.010600704,0.019522198,0,0.01532902,0.001,0.006550411
90,7.52E-23,0.010600704,0.01954949,0,0.01532902,0.001,0.006550411,7.52E-23,0.010600704,0.019522198,0,0.01532902,0.001,0.006550411
91,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.001,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.001,0.005798854
92,3.98E-20,0.021201407,0.027093725,0,0.01967068,0.001,0.014345443,3.98E-20,0.021201407,0.027054476,0,0.01967068,0.001,0.014345443
93,1.52E-09,0.014134269,0.017317067,0.117647059,0.018830762,0.001,0.007360047,1.52E-09,0.014134269,0.017297351,0.117647059,0.018830762,0.001,0.007360047
94,3.04E-10,0.003533561,0.004250087,0.029411765,0.003639143,0.001,0.001666379,3.04E-10,0.003533561,0.004245262,0.029411765,0.003639143,0.001,0.001666379
95,0.000538752,0.017667837,0.007355932,0,0.020623895,0.001,0.012377599,0.000538752,0.017667837,0.007355236,0,0.020623895,0.001,0.012377599
96,8.00E-20,0.08480565,0.078588288,0,0.102631108,0.001,0.092543942,8.00E-20,0.08480565,0.078271771,0,0.102631108,0.001,0.092543942
97,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.001,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.001,0.005798854
98,1.32E-14,0.003533561,0.000675023,0,0.002172624,0.001,0.004527825,1.32E-14,0.003533561,0.000674719,0,0.002172624,0.001,0.004527825
99,2.176940359,2.176964321,2.183608102,2.285714286,2.269350412,2.285571643,2.268834457,0.596264627,0.602949515,0.768534415,0.326530612,0.453457036,0.327489796,0.479541908
100,1.25E-21,0.176678445,0.325824809,0,0.255483668,0.001,0.169527931,1.25E-21,0.176678445,0.325369949,0,0.255483668,0.001,0.169527931
101,7.08E-18,0.106007086,0.097080308,0,0.130965795,0.001,0.120294025,7.08E-18,0.106007086,0.096933034,0,0.130965795,0.001,0.120294025
102,3.04E-10,0.003533561,0.004250087,0.029411765,0.003639143,0.001,0.001666379,3.04E-10,0.003533561,0.004245262,0.029411765,0.003639143,0.001,0.001666379
103,4.99E-17,0.003533561,0.0013187,0,0.002187185,0.001,0.006053417,4.99E-17,0.003533561,0.00131621,0,0.002187185,0.001,0.006053417
104,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.001,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.001,0.005798854
105,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.001,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.001,0.005798854
106,6.90E-09,0.00706713,0.006523622,0.029411765,0.005877215,0.001,0.007885844,6.90E-09,0.00706713,0.006521298,0.029411765,0.005877215,0.001,0.007885844
107,0.137360564,0.136919935,0.159220401,0,0.003584229,0.001,0.058095705,0.018867925,0.022268144,0.116424006,0,0.003584229,0.001,0.012479051
108,5.83E-10,0.010600699,0.012275039,0.088235294,0.009822798,0.001,0.013549056,5.83E-10,0.010600699,0.01226118,0.088235294,0.009822798,0.001,0.013549056
109,3.51E-18,0.007067131,0.005033346,0,0.00291465,0.001,0.007771394,3.51E-18,0.007067131,0.005025358,0,0.00291465,0.001,0.007771394
110,5.38E-12,0.010600699,0.007275756,0,0.009815069,0.001,0.013006499,5.38E-12,0.010600699,0.007268359,0,0.009815069,0.001,0.013006499
111,2.91E-09,0.042402821,0.050050696,0.352941176,0.039290963,0.001,0.052977352,2.91E-09,0.042402821,0.049994024,0.352941176,0.039290963,0.001,0.052977352
112,0.136887036,0.136497392,0.137945204,0,0.015242551,0.001,0.061810169,0.022553537,0.047547876,0.056972895,0,0.014949873,0.001,0.02240829
113,1.14E-09,0.0106007,0.012987801,0.088235294,0.014123071,0.001,0.006010503,1.14E-09,0.0106007,0.012973014,0.088235294,0.014123071,0.001,0.006010503
114,1.70E-05,0.003533561,0.008098406,0,0.002902647,0.001,0.001799476,1.70E-05,0.003533561,0.008088477,0,0.002902647,0.001,0.001799476
115,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.001,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.001,0.007057359
116,1.00E-22,0.017667843,0.032982807,0,0.010916064,0.001,0.020641794,1.00E-22,0.017667843,0.032936809,0,0.010916064,0.001,0.020641794
117,9.43E-18,0.141342101,0.129440401,0,0.174621061,0.001,0.151457322,9.43E-18,0.141342101,0.129244036,0,0.174621061,0.001,0.151457322
118,6.49E-05,0.021201406,0.024040042,0.029411765,0.020417065,0.001,0.019397095,6.49E-05,0.021201406,0.024035212,0.029411765,0.020417065,0.001,0.019397095
119,2.01E-23,0.003533567,0.006596562,0,0.002183213,0.001,0.005798854,2.01E-23,0.003533567,0.006587362,0,0.002183213,0.001,0.005798854
120,0.137360564,0.136919935,0.136871403,0.14167828,0.142379581,0.142717718,0.157927408,0.018867925,0.022268144,0.022960979,0.048619448,0.023705434,0.021367347,0.039390376
121,2.51E-23,0.003533567,0.006516496,0,0.005109673,0.001,0.007057359,2.51E-23,0.003533567,0.006507399,0,0.005109673,0.001,0.007057359
122,2.46E-17,0.049469986,0.035233418,0,0.020402553,0.001,0.052434478,2.46E-17,0.049469986,0.035177498,0,0.020402553,0.001,0.052434478
123,2.72E-09,6.45E-07,0.003341735,0.088235294,0.009931077,0.001,0.023546225,2.72E-09,6.45E-07,0.003030056,0.088235294,0.009931077,0.001,0.023546225
124,7.97E-20,0.04240283,0.054187445,0,0.039341361,0.001,0.033360958,7.97E-20,0.04240283,0.054108946,0,0.039341361,0.001,0.033360958
125,6.93E-12,0.024734976,0.021935223,0,0.02470105,0.001,0.021635325,6.93E-12,0.024734976,0.021930106,0,0.02470105,0.001,0.021635325
126,0.412081692,0.408237951,0.411994514,0.428571429,0.424796977,0.428429715,0.429188859,0.056603774,0.104206937,0.058196559,0.06122449,0.09302168,0.062183673,0.118864003
127,0.549442256,0.547679737,0.636881605,0,0.014336918,0.001,0.058173394,0.075471698,0.089072604,0.465696023,0,0.014336918,0.001,0.013513555
128,1.09E-09,0.038869252,0.042393485,0.323529412,0.063841947,0.001,0.031000364,1.09E-09,0.038869252,0.042346068,0.323529412,0.063841947,0.001,0.031000364
129,9.43E-19,0.014134265,0.012944042,0,0.017462106,0.001,0.016413599,9.43E-19,0.014134265,0.012924406,0,0.017462106,0.001,0.016413599
130,0.007587029,0.068732183,0.085552175,0.029411765,0.026385812,0.001,0.035964327,0.007587029,0.068732183,0.085486125,0.029411765,0.026385812,0.001,0.035964327
131,9.09E-10,0.014134267,0.019918264,0.088235294,0.006549465,0.001,0.010688206,9.09E-10,0.014134267,0.019903554,0.088235294,0.006549465,0.001,0.010688206
132,1.52E-09,0.014134269,0.017317067,0.117647059,0.018830762,0.001,0.007360047,1.52E-09,0.014134269,0.017297351,0.117647059,0.018830762,0.001,0.007360047
133,5.70E-09,0.495849869,0.495150386,4.117647059,0.711845138,0.001,0.501809452,5.70E-09,0.495849869,0.494604494,4.117647059,0.711845138,0.001,0.501809452
134,1.55E-09,0.035335681,0.040124522,0.294117647,0.021752401,0.001,0.037750678,1.55E-09,0.035335681,0.040079356,0.294117647,0.021752401,0.001,0.037750678
135,3.53E-09,0.003533561,0.005120048,0.029411765,0.005444121,0.001,0.005633075,3.53E-09,0.003533561,0.005114086,0.029411765,0.005444121,0.001,0.005633075
136,2.88E-10,0.028268545,0.027894612,0.029411765,0.018370578,0.001,0.034623743,2.88E-10,0.028268545,0.027882135,0.029411765,0.018370578,0.001,0.034623743
137,3.59E-11,0.007972019,0.005457813,0.029411765,0.017561798,0.001,0.01583323,3.59E-11,0.007972019,0.005456798,0.029411765,0.017561798,0.001,0.01583323
138,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
139,2.34E-09,0.014134268,0.020722601,0.117647059,0.020630016,0.001,0.011021279,2.34E-09,0.014134268,0.020709201,0.117647059,0.020630016,0.001,0.011021279
140,2.34E-09,0.014134268,0.020722601,0.117647059,0.020630016,0.001,0.011021279,2.34E-09,0.014134268,0.020709201,0.117647059,0.020630016,0.001,0.011021279
141,1.98E-19,0.014134273,0.015182914,0,0.014604083,0.001,0.01915865,1.98E-19,0.014134273,0.015160423,0,0.014604083,0.001,0.01915865
142,3.82E-26,0.010600704,0.027719498,0,0.01524563,0.001,0.015598343,3.82E-26,0.010600704,0.027681773,0,0.01524563,0.001,0.015598343
143,6.19E-08,0.038869246,0.064416602,0.029411765,0.002927985,0.001186285,0.039779275,6.19E-08,0.038869246,0.064347802,0.029411765,0.002927985,0.001186285,0.039779275
144,9.48E-26,0.003533567,0.00851873,0,0.005802524,0.001,0.0043825,9.48E-26,0.003533567,0.008507076,0,0.005802524,0.001,0.0043825
145,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
146,4.21E-07,0.07067137,0.115022174,0.588235294,0.079974609,0.001,0.094698892,4.21E-07,0.07067137,0.114886338,0.588235294,0.079974609,0.001,0.094698892
147,0.256,0.007067131,0.021854405,0,0.006485246,0.001,0.013655867,0.256,0.007067131,0.02182539,0,0.006485246,0.001,0.013655867
148,0.00025353,0.00706713,0.017582349,0,0.005820875,0.001,0.007436792,0.00025353,0.00706713,0.017560578,0,0.005820875,0.001,0.007436792
149,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
150,1.84E-18,0.0459364,0.038794481,0,0.06070856,0.001,0.056405581,1.84E-18,0.0459364,0.038721089,0,0.06070856,0.001,0.056405581
151,4.29E-18,0.003533562,0.002197091,0,0.002552138,0.001,0.00365677,4.29E-18,0.003533562,0.002193501,0,0.002552138,0.001,0.00365677
152,4.83E-08,0.091872812,0.103912015,0.676470588,0.059320436,0.001,0.102026779,4.83E-08,0.091872812,0.103815971,0.676470588,0.059320436,0.001,0.102026779
153,0.137360564,0.137360564,0.137360564,0.142857143,0.142857143,0.142857143,0.162577569,0.018867925,0.018867925,0.018867925,0.020408163,0.020408163,0.020408163,0.040881981
154,3.29E-08,0.003533561,0.005908622,0,0.002919883,0.001,0.006073748,3.29E-08,0.003533561,0.005901622,0,0.002919883,0.001,0.006073748
155,5.93E-10,0.003533561,0.004487574,0.029411765,0.002902618,0.001,0.006625718,5.93E-10,0.003533561,0.004482439,0.029411765,0.002902618,0.001,0.006625718
156,1.19E-09,0.00706713,0.008975149,0.058823529,0.005805237,0.001,0.011296459,1.19E-09,0.00706713,0.008964878,0.058823529,0.005805237,0.001,0.011296459
157,0.002469878,0.039501217,0.051178268,0.029411765,0.02723361,0.001,0.016231949,0.002469878,0.039501217,0.051141495,0.029411765,0.02723361,0.001,0.016231949
158,6.16E-10,0.010600699,0.015354178,0.058823529,0.011773402,0.001,0.008292166,6.16E-10,0.010600699,0.015343857,0.058823529,0.011773402,0.001,0.008292166
159,0.000713148,0.021201406,0.046045628,0,0.025223914,0.001,0.027066525,0.000713148,0.021201406,0.046001089,0,0.025223914,0.001,0.027066525
160,1.20E-06,0.00706713,0.013859101,0,0.005090986,0.001,0.009087387,1.20E-06,0.00706713,0.013842393,0,0.005090986,0.001,0.009087387
161,5.99E-07,0.003533561,0.006929551,0,0.002545493,0.001,0.005830603,5.99E-07,0.003533561,0.006921197,0,0.002545493,0.001,0.005830603
162,9.17E-13,0.003533561,0.002186815,0,0.004363752,0.001,0.004978633,9.17E-13,0.003533561,0.002184654,0,0.004363752,0.001,0.004978633
163,0.348186223,0.452462289,0.484497271,0.029411765,0.031004523,0.00093268,0.084522196,0.348186223,0.452462289,0.484370756,0.029411765,0.031004523,0.00093268,0.084522196
164,3.11E-26,0.003533567,0.008919323,0,0.003636683,0.001,0.003251588,3.11E-26,0.003533567,0.008907158,0,0.003636683,0.001,0.003251588
165,0.274721128,0.274721128,0.274721128,0.285714286,0.285714286,0.285714286,0.29610267,0.037735849,0.037735849,0.037735849,0.040816327,0.040816327,0.040816327,0.061290144
166,0.27471222,0.273839869,0.273560083,0.285714286,0.28453649,0.285573144,0.291573566,0.037798304,0.044536295,0.046985873,0.040816327,0.049003645,0.04177551,0.067640408
167,2.51E-25,0.077738444,0.170626232,0,0.08872298,0.001,0.07596648,2.51E-25,0.077738444,0.170280219,0,0.08872298,0.001,0.07596648
168,1.14E-21,0.007067136,0.010791631,0,0.010973871,0.001,0.009235997,1.14E-21,0.007067136,0.010776299,0,0.010973871,0.001,0.009235997
169,1.10E-24,0.003533567,0.007637596,0,0.005466528,0.001,0.008838058,1.10E-24,0.003533567,0.007627066,0,0.005466528,0.001,0.008838058
170,6.59E-18,0.010600699,0.00731031,0,0.009847341,0.001,0.007020987,6.59E-18,0.010600699,0.007298631,0,0.009847341,0.001,0.007020987
171,1.99E-20,0.0106007,0.013546862,0,0.00983534,0.001,0.006328832,1.99E-20,0.0106007,0.013527237,0,0.00983534,0.001,0.006328832
172,4.74E-10,0.003533561,0.00440843,0.029411765,0.00327718,0.001,0.007904319,4.74E-10,0.003533561,0.004403398,0.029411765,0.00327718,0.001,0.007904319
173,0.128,0.003533561,0.010927202,0,0.003242623,0.001,0.00562761,0.128,0.003533561,0.010912695,0,0.003242623,0.001,0.00562761
