,rmse_tsb,rmse_ses,rmse_dotm,rmse_knn,rmse_rf,rmse_svr,rmse_mlp,mae_tsb,mae_ses,mae_dotm,mae_knn,mae_rf,mae_svr,mae_mlp
0,0.053705426907247444,0.36650087881307386,0.4090092538464621,0.0,0.0561884614021276,0.00999999999351834,0.07733705223118659,0.05370542690724747,0.36650087881307386,0.40887329683566165,0.0,0.05618846140212762,0.00999999999351834,0.07733705223118659
1,61.318773484346856,61.294017574120154,61.22622760674196,64.43978996406061,64.32626264636471,64.29448799068996,64.46587019129053,14.145275963696486,14.2899961101474,14.551074818024897,14.0734693877551,13.400948777439167,12.62050944209723,15.532111987692062
2,80.13242359198462,79.65504649294165,79.4976356137989,82.60491659034564,83.84599576404023,84.16120966137541,82.4522823697275,21.460302154863836,24.845628828350886,25.81004289776792,24.840816326530614,21.288753276493328,19.094244237255047,29.551487630623132
3,0.2746915866891341,0.27212766235461017,0.27249045246221304,0.2857142857142857,0.2825229107854318,0.2844579521310879,0.28898091932818326,0.03794337861472139,0.07173810759084447,0.06017322505294194,0.04081632653061224,0.07910867872490106,0.0504081632653061,0.09560518539093768
4,1.701411834605215e-05,0.010600699262817504,0.00930476755087766,0.0,0.004475370302130975,0.01,0.006398487842479316,1.701411834605215e-05,0.0106006992628175,0.009303865157118655,0.0,0.004475370302130976,0.01,0.006398487842479317
5,6.918612905346985e-08,0.13780918161231084,0.17090063590480206,0.0,0.16619566381686407,0.009999999999999997,0.15283288538114737,6.918612905346988e-08,0.13780918161231082,0.17083505924852885,0.0,0.16619566381686407,0.009999999999999997,0.15283288538114737
6,0.00013616816073914995,0.07067137530637475,0.1522091757197399,0.0,0.08845655381895953,0.01,0.0733484905383135,0.00013616816073914998,0.07067137530637474,0.15206947750468153,0.0,0.08845655381895955,0.01,0.0733484905383135
7,0.13715721116639765,0.1745696353045097,0.22927431432170703,0.14285714285714285,0.3501112080828451,0.1417730587400994,0.48001990028284114,0.020352097914721874,0.14227035405654676,0.2146181291965217,0.02040816326530612,0.2879128371148602,0.03005285812604144,0.3364116431640551
8,1.4334366349938048e-12,0.003533561490444372,0.002345782081022095,0.0,0.003648346681352076,0.01,0.007231858028207583,1.4334366349938044e-12,0.0035335614904443706,0.002343418020881579,0.0,0.0036483466813520765,0.01,0.007231858028207583
9,2.0065832743592746e-23,0.0035335670803851257,0.0065965618739206745,0.0,0.002183212747734698,0.01,0.005798854149022259,2.0065832743592737e-23,0.003533567080385126,0.0065873624042298035,0.0,0.0021832127477346974,0.01,0.005798854149022259
10,0.1941145952038317,0.19401507499016268,0.1949100303899928,0.381190401832181,0.20502150408301711,0.20024984394500786,0.20776058960187704,0.03842089376665611,0.10634041593005863,0.11014059347724703,0.35918367346938773,0.11457283550222809,0.05000000000000001,0.11251761842186982
11,3.7942751801283984e-10,0.003533561439655645,0.004329266639834738,0.0,0.004707690423841753,0.01,0.004435211418365781,3.7942751801283973e-10,0.003533561439655644,0.004324337695558377,0.0,0.004707690423841753,0.01,0.004435211418365781
12,3.2560309048250495e-07,0.05300352611578475,0.037287867082568094,0.0,0.062179506225091,0.009999999999999997,0.05411143477105551,3.2560309048250506e-07,0.053003526115784745,0.03728367918920411,0.0,0.062179506225091,0.009999999999999997,0.05411143477105551
13,0.137360563948689,0.13691993515221723,0.13749344969379798,0.14285714285714285,0.14225441346484471,0.14177446878757824,0.15768436684721654,0.01886792452830204,0.022268144075259944,0.01978560462787213,0.02040816326530612,0.02470583297625442,0.030000000000000002,0.04362954779439165
14,0.6667995678758505,0.5541283942120059,0.5666896087883735,0.5735674257109923,0.527719374827236,0.549303169695758,0.5241193734414014,0.6433707269555293,0.515687999284815,0.5328546196927911,0.47755102040816333,0.4344662147870298,0.2308344385583113,0.4654860981491892
15,2.450076751880838e-05,0.010600699226807571,0.01893933476732056,0.0,0.01107790831712356,0.01,0.008040950928394075,2.4500767518808372e-05,0.010600699226807576,0.01892269608890357,0.0,0.011077908317123557,0.01,0.008040950928394075
16,1.7404329798011593e-21,0.003533561453663821,0.004995686156166128,0.0,0.004381042655118474,0.01,0.005496830680348119,1.7404329798011586e-21,0.0035335614536638202,0.004988531571650234,0.0,0.004381042655118474,0.01,0.005496830680348119
17,0.4637314761446863,0.4457389485470991,0.4458673120037592,0.43612392921353565,0.4256541944293664,0.4272575096962448,0.42867001779532815,0.29156301308962534,0.17267817557356166,0.17443472437115767,0.07755102040816327,0.15568336188004162,0.0708163265306122,0.16309489486637532
18,0.13626983994409894,0.21434295849661317,0.24184274846404677,1.3340134319918573,0.19149057825573523,0.14177446878757827,0.2044844908633918,0.029724374188526838,0.19639692672494855,0.2295168557571514,1.2897959183673469,0.16079576163348586,0.029999999999999954,0.17917076850187144
19,0.13736056394868904,0.1363094746341517,0.13905359068121526,0.14285714285714285,0.1414616834798575,0.14177446878757824,0.15449095450728687,0.018867924528301886,0.029068602690974894,0.02813257730481803,0.02040816326530612,0.033025964854270944,0.03,0.04908525074285129
